cr,rows,window_source,time_min,time_max,duration_days,clean_path,speed_n,speed_nan,speed_mean,speed_median,speed_std,speed_min,speed_max,speed_p10,speed_p90,bmag_n,bmag_nan,bmag_mean,bmag_median,bmag_std,bmag_min,bmag_max,bmag_p10,bmag_p90,density_n,density_nan,density_mean,density_median,density_std,density_min,density_max,density_p10,density_p90,bx_n,bx_nan,bx_mean,bx_median,bx_std,bx_min,bx_max,bx_p10,bx_p90,by_n,by_nan,by_mean,by_median,by_std,by_min,by_max,by_p10,by_p90,bz_n,bz_nan,bz_mean,bz_median,bz_std,bz_min,bz_max,bz_p10,bz_p90,pdyn_n,pdyn_nan,pdyn_mean,pdyn_median,pdyn_std,pdyn_min,pdyn_max,pdyn_p10,pdyn_p90,va_n,va_nan,va_mean,va_median,va_std,va_min,va_max,va_p10,va_p90,ma_n,ma_nan,ma_mean,ma_median,ma_std,ma_min,ma_max,ma_p10,ma_p90
2281,648,manifest,2024-02-14T00:30:00+00:00,2024-03-11T23:30:00+00:00,26.958333333333332,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/processed/omni/omni_cr2281_clean_with_phase.csv,643,5,370.48833592534993,377.0,52.048603311982355,270.0,506.0,299.6,435.0,648,0,5.850308643814958,5.300000190734863,2.532112127319633,1.5,20.0,3.299999952316284,9.030000114440925,643,5,5.9073094845188905,4.400000095367432,5.098499502699134,1.0,47.59999847412109,2.9200000762939458,9.659999847412124,648,0,0.11388888989609701,0.3000000119209289,3.067553434639657,-6.800000190734863,9.699999809265137,-4.0,3.700000047683716,648,0,0.494444452042197,0.2000000029802322,3.964697369381512,-17.799999237060547,12.100000381469728,-3.799999952316284,5.0,648,0,-0.44351851656159136,-0.5,2.9285074173113688,-13.699999809265137,10.699999809265137,-3.400000095367432,2.900000095367432,643,5,1.2994309343936497,1.0417381277799669,1.0044634647150728,0.2327071654,8.775567248927953,0.6336954303038831,2.111061436697204,643,5,57.89692501120005,53.645268036713624,26.238616473922825,11.425621341376502,259.5627916793823,32.02418773411537,85.63777183994108,643,5,7.530527881129966,6.958982496376492,3.6215484602202537,1.4370318549383527,34.39628426210047,4.302393037820951,10.745620162326695
2283,648,manifest,2024-04-09T00:30:00+00:00,2024-05-05T23:30:00+00:00,26.958333333333332,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/processed/omni/omni_cr2283_clean_with_phase.csv,629,19,385.2591414944356,377.0,42.91883837893129,303.0,491.0,332.0,446.20000000000005,648,0,6.540123448327735,5.5,3.2272211550755165,1.399999976158142,20.899999618530277,3.700000047683716,11.600000381469728,629,19,7.550397467537412,5.199999809265137,5.745160334922232,1.7000000476837158,33.900001525878906,2.900000095367432,16.02000007629395,648,0,-0.08919753495281861,-0.05000000074505805,3.0250178884003978,-9.300000190734863,9.600000381469728,-3.829999995231628,3.5999999046325684,648,0,0.0467592548854925,-0.1000000014901161,4.2828570298086115,-16.100000381469727,12.800000190734863,-4.800000190734863,5.129999876022346,648,0,-0.20216049665562164,0.1000000014901161,4.117575891861156,-16.100000381469727,14.0,-5.0299999713897705,4.199999809265137,629,19,1.7794808452957227,1.3738736400000002,1.2344238509608478,0.39560219227634236,8.08039693250515,0.7480288961920886,3.4765706512405963,629,19,57.65990573207748,54.82766895951438,23.790915823960578,5.283847490960846,154.04216327533143,33.12743911635174,87.73942455533141,629,19,8.056254506898023,7.306104377193876,4.9069903993693424,2.498338248384342,60.94044170480886,4.549747751686517,11.054541960132388
2284,648,manifest,2024-05-06T00:30:00+00:00,2024-06-01T23:30:00+00:00,26.958333333333332,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/processed/omni/omni_cr2284_clean_with_phase.csv,646,2,447.43498452012386,394.0,138.27634822923326,314.0,1006.0,341.0,670.0,648,0,7.464351852366954,6.199999809265137,6.348891126180227,1.600000023841858,68.9000015258789,3.5699999332427983,10.630000209808358,646,2,6.5665634794870025,5.099999904632568,5.501055283401547,0.699999988079071,48.09999847412109,2.5,11.650000095367432,648,0,-1.5878086461697096,-1.899999976158142,3.6930306688399344,-23.0,7.5,-5.400000095367432,3.0,648,0,1.6651234563417088,2.0,5.5480884740281295,-32.0,63.400001525878906,-3.799999952316284,6.400000095367432,648,0,-0.45154321583470813,0.1000000014901161,5.056722829522335,-46.5,13.699999809265137,-4.699999809265137,4.099999904632568,646,2,2.486068457759806,1.3201041333160157,3.9955175077797302,0.3117378446111361,39.64709571851299,0.7950429736620874,4.258072482029313,646,2,67.91128941355561,62.68805802401076,34.97550625531283,10.381885928473642,334.37902539473174,36.4604521434139,100.65160466724274,646,2,7.750225910807495,6.700164678562119,4.125942925221792,2.213057470116243,41.41829364746441,4.457005660124875,11.585718172883201
2286,672,manifest,2024-06-29T00:30:00+00:00,2024-07-26T23:30:00+00:00,27.958333333333332,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/processed/omni/omni_cr2286_clean_with_phase.csv,598,74,357.185618729097,348.0,55.38136998342787,258.0,570.0,301.7,427.30000000000007,657,15,6.170624060899336,5.599999904632568,2.9149747709416163,2.0999999046325684,18.399999618530277,3.299999952316284,9.300000190734863,598,74,7.85618729037186,6.599999904632568,4.68995723611961,1.7999999523162842,35.79999923706055,3.0999999046325684,14.399999618530272,657,15,-1.1692541865702815,-1.2000000476837158,3.3589521193866325,-12.0,9.100000381469728,-5.199999809265137,3.200000047683716,657,15,0.5036529656527975,1.2999999523162842,4.33284239247361,-16.0,14.300000190734863,-4.5,5.099999904632568,657,15,0.3902587522291883,0.2000000029802322,2.959317052312051,-7.099999904632568,11.199999809265137,-3.0399999618530265,3.840000009536741,598,74,1.5986994742845742,1.3933310153401668,0.9331680258318888,0.4481020924137676,8.036217950032723,0.7477824596054339,2.594245598978429,598,74,52.94992082240402,46.69212127212349,24.1648611795791,10.480887902947162,155.0514770808959,25.86014506122303,88.23942691808693,598,74,8.131113966133297,7.508152245186842,3.8616132424781284,2.6110700599258507,28.71894087478606,4.339841714907056,13.311850705554036
2287,648,manifest,2024-07-27T00:30:00+00:00,2024-08-22T23:30:00+00:00,26.958333333333332,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/processed/omni/omni_cr2287_clean_with_phase.csv,634,14,394.8391167192429,390.0,50.72058311172404,303.0,538.0,326.0,465.0,642,6,8.350467289348257,6.800000190734863,4.216678996597881,2.5999999046325684,22.899999618530277,4.800000190734863,15.300000190734863,634,14,9.296529956420514,6.199999809265137,8.145487131273905,2.299999952316284,74.0999984741211,3.900000095367432,18.070000267028814,642,6,-1.238161990390017,-1.899999976158142,4.184876396352218,-14.5,14.800000190734863,-5.699999809265137,3.5,642,6,-0.3633956360482724,-0.1000000014901161,5.82156539756332,-18.399999618530277,21.600000381469727,-6.79000015258789,6.189999818801877,642,6,0.3283489126236268,0.2000000029802322,4.598871198997019,-18.5,16.0,-4.599999904632568,5.400000095367432,634,14,2.7013065941084218,1.5124642876328387,3.0991946651805335,0.6435266480383729,26.111730970763105,0.9131648728694479,5.9404185987272475,634,14,64.12135580935632,58.05703251965678,23.918912404575185,14.594201625181466,181.85072964226916,43.53154948240892,88.1740642265078,634,14,6.87201291431453,6.424620020826239,2.664593286916801,2.3755747411617008,27.134063936510547,4.435829906630125,9.575057404261983
2290,672,manifest,2024-10-16T00:30:00+00:00,2024-11-12T23:30:00+00:00,27.958333333333332,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/processed/omni/omni_cr2290_clean_with_phase.csv,671,1,409.39344262295083,406.0,57.591797342292864,305.0,572.0,329.0,490.0,672,0,7.502678565680981,7.049999952316284,3.2911286601406506,1.2999999523162842,24.299999237060547,4.0,11.090000343322753,671,1,8.809090922912791,7.099999904632568,5.985444375947851,1.399999976158142,35.29999923706055,2.400000095367432,16.799999237060547,672,0,0.3889880963556823,-0.05000000074505805,4.605989502357522,-10.399999618530272,14.899999618530272,-5.0,6.300000190734863,672,0,-0.29017857267033487,0.2000000029802322,4.734525371544593,-17.0,9.800000190734863,-5.599999904632568,5.099999904632568,672,0,-0.3270833315992994,-0.25000000745058054,3.643299614090317,-13.0,10.5,-5.099999904632568,3.900000095367432,671,1,2.2799570954672475,1.8246560954936888,1.382989325011275,0.5035462656,9.576839272,0.8767300872000001,4.295977371539003,671,1,64.66013713447578,58.60896908727005,32.513751262698946,8.922326884310587,158.37722941887486,28.178584489143837,116.75735427576785,671,1,8.022171629180875,7.008276091451233,4.341604330045861,2.82237542379137,42.92602198575397,3.9954048355679794,12.862997375797699
