rss,cr,ballistic_phase10_deg,n,bx_gse_mean,bmag_mean,pfss_equator_signed_mean,pfss_global_signed_mean,omni_radial_polarity_proxy,pfss_equator_polarity_proxy,pfss_global_polarity_proxy
2.5,2281,0.0,12,-2.3166666800777116,5.225000063578288,0.11830789223356934,0.0903544275883036,1.0,1.0,1.0
2.5,2281,10.0,22,-3.3272727372294124,7.6954544674266465,0.16119103269056786,0.11460965703368792,1.0,1.0,1.0
2.5,2281,20.0,4,-3.800000011920929,7.8500001430511475,0.2001936913849287,0.13526237597166957,1.0,1.0,1.0
2.5,2281,30.0,21,-3.7285714717138383,6.742857161022368,0.19961218680999807,0.1334101149877703,1.0,1.0,1.0
2.5,2281,40.0,12,-1.083333323399226,6.0916666984558105,0.17922590697150698,0.12099822243295756,1.0,1.0,1.0
2.5,2281,50.0,22,-1.0454545464705338,4.768181865865534,0.11361419999142373,0.08172169449266874,1.0,1.0,1.0
2.5,2281,60.0,15,1.9266666690508525,5.106666707992554,0.0577017475041185,0.047952069457869416,-1.0,1.0,1.0
2.5,2281,70.0,6,0.9333333969116211,5.066666682561238,0.0060451382557270665,0.016090965841460598,-1.0,1.0,1.0
2.5,2281,80.0,11,3.8363637057217685,8.74545448476618,-0.05466908746775435,-0.02315231649374033,-1.0,-1.0,-1.0
2.5,2281,90.0,19,3.615789443254471,10.1736841954683,-0.0859021297788272,-0.0455078851052379,-1.0,-1.0,-1.0
2.5,2281,100.0,12,5.033333361148834,9.899999936421713,-0.08982359725271906,-0.049839545984715156,-1.0,-1.0,-1.0
2.5,2281,110.0,15,2.7266666809717814,5.793333371480306,-0.07503356179494881,-0.043257203762885436,-1.0,-1.0,-1.0
2.5,2281,120.0,29,2.4034482713403373,3.968965505731517,-0.04433756096092344,-0.02631256580735484,-1.0,-1.0,-1.0
2.5,2281,130.0,6,1.8666666845480602,3.7333333492279053,-0.016404027058229083,-0.010679597595860083,-1.0,-1.0,-1.0
2.5,2281,140.0,31,2.5741935276216075,3.7064516159795944,0.02015628378907372,0.009231860329029394,-1.0,1.0,1.0
2.5,2281,150.0,46,0.9521739218869935,3.823913035185441,0.03927525516276764,0.018615749893080485,-1.0,1.0,1.0
2.5,2281,160.0,16,0.13750000717118385,3.44999997317791,0.040933659941966447,0.01881711882692537,-1.0,1.0,1.0
2.5,2281,170.0,5,4.059999942779541,15.3,0.00390327917842034,-0.006632587587228461,-1.0,1.0,-1.0
2.5,2281,180.0,16,0.6937500131316483,13.012500047683716,-0.02447225789074525,-0.025640643853192625,-1.0,-1.0,-1.0
2.5,2281,190.0,10,-1.2700000286102298,10.719999980926513,-0.06330853462028188,-0.05247113991828293,1.0,-1.0,-1.0
2.5,2281,200.0,12,-1.6500000121692817,9.991666634877523,-0.0980169603123441,-0.07870340808019634,1.0,-1.0,-1.0
2.5,2281,210.0,17,-1.4647058866479818,5.78823532777674,-0.10899562284312579,-0.08972757844819565,1.0,-1.0,-1.0
2.5,2281,220.0,17,-2.117647032089093,5.911764705882353,-0.10430805339722833,-0.09111353777752221,1.0,-1.0,-1.0
2.5,2281,230.0,13,-0.7153846329221358,4.738461567805364,-0.09589898054505439,-0.08773953733752891,1.0,-1.0,-1.0
2.5,2281,240.0,16,1.1749999960884452,4.606249988079071,-0.08275713972296107,-0.0803927174660449,-1.0,-1.0,-1.0
2.5,2281,250.0,10,3.1799999594688417,6.429999971389771,-0.06999933218710791,-0.0715115437928999,-1.0,-1.0,-1.0
2.5,2281,260.0,15,3.646666638056437,5.2600000381469725,-0.05083376315906183,-0.056798660972446784,-1.0,-1.0,-1.0
2.5,2281,270.0,25,2.224000007510185,5.06,-0.03933677353578393,-0.04759831118910062,-1.0,-1.0,-1.0
2.5,2281,280.0,25,0.6319999897480011,3.8160000038146973,-0.023909839840281732,-0.034191639310842674,-1.0,-1.0,-1.0
2.5,2281,290.0,25,-1.1519999885559082,3.8239999771118165,-0.01423704932865258,-0.024441148752416427,1.0,-1.0,-1.0
2.5,2281,300.0,9,-3.8444444603390164,6.733333322736952,-0.0028956498964426,-0.011466349493507078,1.0,-1.0,-1.0
2.5,2281,310.0,17,0.5647058837554034,5.752941187690286,0.013526863052503706,0.007798506843783359,-1.0,1.0,1.0
2.5,2281,320.0,23,0.5956521915352863,6.082608679066533,0.022901321711370114,0.01860977984465203,-1.0,1.0,1.0
2.5,2281,330.0,35,-1.874285682610103,5.817142881665911,0.03872454555946466,0.03546653334727426,1.0,1.0,1.0
2.5,2281,340.0,27,-3.5851851679660656,6.733333322736952,0.056519779170728486,0.05047817716423614,1.0,1.0,1.0
2.5,2281,350.0,27,-1.933333331236133,3.8851851887173123,0.0793629623686039,0.0664812124368034,1.0,1.0,1.0
2.5,2283,0.0,10,-0.5499999701976777,4.629999995231628,0.02922882407219286,0.03133634193768348,1.0,1.0,1.0
2.5,2283,10.0,26,2.534615390575849,4.18461537361145,0.07841445561327862,0.058924494498241414,-1.0,1.0,1.0
2.5,2283,20.0,10,0.030000010132789613,7.350000047683716,0.115871383120282,0.07900894937671024,-1.0,1.0,1.0
2.5,2283,30.0,12,-0.574999988079071,9.858333428700766,0.13809473639142306,0.09009420774877401,1.0,1.0,1.0
2.5,2283,40.0,26,0.003846160207803433,8.1423076574619,0.1395567543435149,0.08906315776201461,-1.0,1.0,1.0
2.5,2283,50.0,13,2.5769231090178857,7.038461501781757,0.11320169580516727,0.07186768392210464,-1.0,1.0,1.0
2.5,2283,60.0,25,-0.7360000145435334,6.163999977111817,0.07514128982288314,0.04820613244001492,1.0,1.0,1.0
2.5,2283,70.0,5,2.9800000190734863,10.379999828338622,0.02453056400796954,0.0171490178666041,-1.0,1.0,1.0
2.5,2283,80.0,7,2.82857141324452,14.728571483067103,-0.015934378510849286,-0.0077137739060069285,-1.0,-1.0,-1.0
2.5,2283,90.0,9,1.9888888465033636,10.944444391462538,-0.045447772620994614,-0.026224175188695287,-1.0,-1.0,-1.0
2.5,2283,100.0,28,1.2142856988523687,4.396428576537541,-0.05059170528542985,-0.02977664910878567,-1.0,-1.0,-1.0
2.5,2283,110.0,12,0.4166666691501935,5.691666603088379,-0.04314657263049309,-0.025543156696846408,-1.0,-1.0,-1.0
2.5,2283,120.0,36,2.8333333200878568,6.263888888888889,-0.029203523607942244,-0.01715180296427777,-1.0,-1.0,-1.0
2.5,2283,130.0,22,1.9500000124627894,5.654545458880338,-0.0084627498784176,-0.005330406558747309,-1.0,-1.0,-1.0
2.5,2283,140.0,41,2.36585364799674,4.024390238087352,0.015737854126294797,0.006693520253451027,-1.0,1.0,1.0
2.5,2283,150.0,6,3.383333365122477,5.5,0.03029199687616295,0.013081287193618651,-1.0,1.0,1.0
2.5,2283,160.0,19,2.3105263051233793,10.331578857020327,0.06527311620854244,0.02508964438585033,-1.0,1.0,1.0
2.5,2283,170.0,8,-3.862500011920929,12.275000095367432,0.07899157850145695,0.026344869123071137,1.0,1.0,1.0
2.5,2283,180.0,3,-5.899999936421712,14.333333651224772,0.06984990944394026,0.011265137433279233,1.0,1.0,1.0
2.5,2283,190.0,15,-3.3599999944368997,8.946666717529297,0.04302618294778192,-0.008328989063989847,1.0,1.0,-1.0
2.5,2283,200.0,19,-2.4368421231445514,5.421052631578948,-0.0013111034855137211,-0.03557326010709944,1.0,-1.0,-1.0
2.5,2283,210.0,13,-2.5076923186962423,5.276923032907339,-0.07487365715374487,-0.07505895931268423,1.0,-1.0,-1.0
2.5,2283,220.0,30,0.10000000049670539,3.303333334128062,-0.11580806804100242,-0.0938608283020714,-1.0,-1.0,-1.0
2.5,2283,230.0,31,-0.5064516348704216,10.980645179748535,-0.13600749298068274,-0.0986489707804178,1.0,-1.0,-1.0
2.5,2283,240.0,16,1.2187499813735485,9.243750005960464,-0.12906886108330431,-0.09106296973786888,-1.0,-1.0,-1.0
2.5,2283,250.0,3,5.533333460489909,15.299999872843427,-0.1034114640840687,-0.07182708550327667,-1.0,-1.0,-1.0
2.5,2283,260.0,6,3.8333333333333335,19.366666475931805,-0.06702147082164428,-0.04676366648825059,-1.0,-1.0,-1.0
2.5,2283,270.0,26,-2.5038461731030393,4.173076895567087,-0.02284255393544919,-0.016466833771584498,1.0,-1.0,-1.0
2.5,2283,280.0,25,-2.4080000004172324,4.792000012397766,-0.005183990495995612,-0.003986672550085572,1.0,-1.0,-1.0
2.5,2283,290.0,9,0.866666661368476,8.433333343929714,0.018213895275034798,0.01385531204773529,-1.0,1.0,1.0
2.5,2283,300.0,10,-2.1600000143051146,7.940000009536743,0.02216983263759113,0.018429509143658353,1.0,1.0,1.0
2.5,2283,310.0,10,-2.8600000217556953,7.030000019073486,0.013888048302815221,0.016553091954976732,1.0,1.0,1.0
2.5,2283,320.0,19,-2.3736842102126072,6.357894746880782,0.002660290816555205,0.01153849764992562,1.0,1.0,1.0
2.5,2283,330.0,16,-1.8499999977648258,5.924999982118607,-0.010188343404395344,0.005745131287874519,1.0,-1.0,1.0
2.5,2283,340.0,30,-2.1733333418766656,4.689999961853028,-0.012906805899417976,0.005631522925569133,1.0,-1.0,1.0
2.5,2283,350.0,33,-1.966666667073062,4.006060607505567,-0.0005359040014407864,0.013795541515198777,1.0,-1.0,1.0
2.5,2284,0.0,12,-0.31666665089627105,3.375,-0.05225579098487993,-0.03758104328856344,1.0,-1.0,-1.0
2.5,2284,10.0,3,-1.7666667302449544,3.0,-0.03029737974081657,-0.024315223177455034,1.0,-1.0,-1.0
2.5,2284,20.0,2,-0.3500000238418579,23.300000190734863,0.0626409398230307,0.03056235429180625,1.0,1.0,1.0
2.5,2284,30.0,16,-11.12500000745058,40.42500019073486,0.12825108349137848,0.06956724096165127,1.0,1.0,1.0
2.5,2284,40.0,7,-6.314285721097674,18.74285752432687,0.171112234526835,0.09550043758820705,1.0,1.0,1.0
2.5,2284,50.0,17,-1.6764705531737383,8.464705803815056,0.17994823913121594,0.10172215491473205,1.0,1.0,1.0
2.5,2284,60.0,49,-1.2714285812511736,6.49387755685923,0.15646579398000282,0.08893734268155863,1.0,1.0,1.0
2.5,2284,70.0,35,-2.7314285642334393,3.957142836706979,0.11094807509651533,0.06316808446720741,1.0,1.0,1.0
2.5,2284,80.0,26,-0.06923077341455687,7.807692234332745,0.07031363215328879,0.039869551289807376,1.0,1.0,1.0
2.5,2284,90.0,13,2.315384613779875,8.72307693041288,0.046389982628932284,0.025906146356354222,-1.0,1.0,1.0
2.5,2284,100.0,18,5.53333334128062,11.833333333333334,0.018902119560259126,0.008318972642054844,-1.0,1.0,1.0
2.5,2284,110.0,26,-2.6615384496175327,6.630769234437209,0.015167375533188147,0.00485880325411737,1.0,1.0,1.0
2.5,2284,120.0,20,-1.5700000084936618,7.990000009536743,0.008122062149141986,-0.0016536338302819797,1.0,1.0,-1.0
2.5,2284,130.0,22,-3.0681818215684458,5.672727303071455,-0.0034696435576321637,-0.009675103072710049,1.0,-1.0,-1.0
2.5,2284,140.0,11,-3.2272727489471436,5.954545497894287,-0.018711597928156885,-0.0197465846516556,1.0,-1.0,-1.0
2.5,2284,150.0,27,-1.3111111116078165,6.448148197597927,-0.029084991876130933,-0.028982163615883665,1.0,-1.0,-1.0
2.5,2284,160.0,15,-0.7466666713356972,6.399999936421712,-0.010977081503249154,-0.024570691570808458,1.0,-1.0,-1.0
2.5,2284,170.0,17,1.1705882181139553,7.288235299727496,0.01756625519597004,-0.013441797323429924,-1.0,1.0,-1.0
2.5,2284,180.0,20,-0.1900000050663948,7.8399999141693115,0.07029878120288498,0.008978925728978297,1.0,1.0,1.0
2.5,2284,190.0,15,-4.026666680971782,7.7,0.09947129729825091,0.02177867143632549,1.0,1.0,1.0
2.5,2284,200.0,17,-4.723529472070582,6.088235294117647,0.10026593275056406,0.021678008451566765,1.0,1.0,1.0
2.5,2284,210.0,20,-3.635000003874302,6.084999942779541,0.06300172706484844,0.00349153944886326,1.0,1.0,1.0
2.5,2284,220.0,22,-2.6909091147509487,5.586363651535728,-0.011932129603271198,-0.03297373977068526,1.0,-1.0,-1.0
2.5,2284,230.0,30,-1.576666670292616,5.203333338101705,-0.06067692782657098,-0.05677140041378841,1.0,-1.0,-1.0
2.5,2284,240.0,12,0.39166667064030963,9.400000055631002,-0.10704800244211173,-0.07917092274104087,-1.0,-1.0,-1.0
2.5,2284,250.0,18,0.68888885817594,7.838888896836175,-0.10901377224644243,-0.07925648064967304,-1.0,-1.0,-1.0
2.5,2284,260.0,13,-1.5307692054372568,6.761538450534527,-0.08495640364241054,-0.06507195643117722,1.0,-1.0,-1.0
2.5,2284,270.0,20,0.5950000002980232,5.829999995231629,-0.048432620218960554,-0.04381857141792804,-1.0,-1.0,-1.0
2.5,2284,280.0,26,0.5846153918940288,3.8730768974010763,-0.009589902274569642,-0.020894026224564773,-1.0,-1.0,-1.0
2.5,2284,290.0,2,0.04999995231628418,13.150000095367432,0.0364267195869261,0.0068358525675207,-1.0,1.0,1.0
2.5,2284,300.0,6,-3.9333333174387612,14.699999968210856,0.041517993192613914,0.010006512867154333,1.0,1.0,1.0
2.5,2284,310.0,5,-4.239999905228615,13.65999984741211,0.04494931995870776,0.01290655639946442,1.0,1.0,1.0
2.5,2284,320.0,12,-2.6249999900658927,7.774999936421712,0.02870418570015099,0.004265203491471541,1.0,1.0,1.0
2.5,2284,330.0,18,-2.9888889127307467,4.938888947168986,0.0007458380732560444,-0.010791404255604872,1.0,1.0,-1.0
2.5,2284,340.0,28,-0.9607142885880811,3.632142816271101,-0.03070917235715162,-0.027550147975358725,1.0,-1.0,-1.0
2.5,2284,350.0,26,-1.7076923188108664,3.9423076923076925,-0.05255984215740402,-0.03877586205488967,1.0,-1.0,-1.0
2.5,2286,0.0,19,-1.4368421133411557,5.02631580202203,-0.06846358437018081,-0.029045514626495714,1.0,-1.0,-1.0
2.5,2286,10.0,18,-2.3666666646798453,7.861111137602064,-0.04757032782051139,-0.015662742038066595,1.0,-1.0,-1.0
2.5,2286,20.0,24,-3.995833285152912,6.258333305517833,0.0055296287035903205,0.016276323273651253,1.0,1.0,1.0
2.5,2286,30.0,24,-4.445833325386047,6.241666654745738,0.055954163241912096,0.0458045988514697,1.0,1.0,1.0
2.5,2286,40.0,6,-3.216666658719381,6.450000047683716,0.10838588869532258,0.07605613650033409,1.0,1.0,1.0
2.5,2286,50.0,13,-3.300000016505902,5.599999996332022,0.14044165875346198,0.09454047301715246,1.0,1.0,1.0
2.5,2286,60.0,10,-0.3900000169873238,7.1,0.14208613191433248,0.095765715177945,1.0,1.0,1.0
2.5,2286,70.0,25,0.04799999862909317,4.499999990463257,0.12478417563146062,0.08642744220097066,-1.0,1.0,1.0
2.5,2286,80.0,16,1.937499988824129,4.737500011920929,0.08568742168091097,0.06534658315819264,-1.0,1.0,1.0
2.5,2286,90.0,25,1.65200000166893,4.631999959945679,0.04639862567302958,0.044138750028441816,-1.0,1.0,1.0
2.5,2286,100.0,10,1.4700000055134297,4.929999923706054,0.00926181681998224,0.02259451816724008,-1.0,1.0,1.0
2.5,2286,110.0,22,4.727272694761103,6.172727259722623,0.003962791545568473,0.017381011941022453,-1.0,1.0,1.0
2.5,2286,120.0,20,-0.2999999761581421,4.475000011920929,0.004545166081761005,0.014971822816631255,1.0,1.0,1.0
2.5,2286,130.0,16,-0.7874999954365194,3.7687500566244125,-0.004829358278936325,0.006523491062110531,1.0,-1.0,1.0
2.5,2286,140.0,11,-1.309090913019397,4.0545454892245205,-0.031239560846563954,-0.010185768885959063,1.0,-1.0,-1.0
2.5,2286,150.0,6,-7.200000127156575,12.083333174387613,-0.08574013630336219,-0.04284810296964453,1.0,-1.0,-1.0
2.5,2286,160.0,13,-6.138461553133451,14.52307708446796,-0.11791343490993955,-0.06318158436566622,1.0,-1.0,-1.0
2.5,2286,170.0,25,-4.524000015258789,6.9319999885559085,-0.1227875034874742,-0.07148762776360963,1.0,-1.0,-1.0
2.5,2286,180.0,39,-0.5102564035317837,4.353846164850088,-0.07367755416235917,-0.05172976961418877,1.0,-1.0,-1.0
2.5,2286,190.0,6,0.2333333045244217,3.666666626930237,-0.029108320988433634,-0.0316215912184065,-1.0,-1.0,-1.0
2.5,2286,200.0,3,0.800000011920929,5.400000095367432,-0.0130561055099193,-0.0243704688679139,-1.0,-1.0,-1.0
2.5,2286,210.0,22,0.26363635977560823,4.545454567128962,-0.028633547757680934,-0.034332352645831545,-1.0,-1.0,-1.0
2.5,2286,220.0,27,0.09999999762685209,4.888888888888889,-0.08278259152358787,-0.0639010767007769,-1.0,-1.0,-1.0
2.5,2286,230.0,30,-2.2933333247900007,6.0700000365575155,-0.13369419982408287,-0.09158697054803472,1.0,-1.0,-1.0
2.5,2286,240.0,2,-9.150000095367432,16.850000381469727,-0.1779261794408559,-0.1140329376173123,1.0,-1.0,-1.0
2.5,2286,250.0,13,2.7923077069796047,14.192307839026817,-0.17088941785283046,-0.1083645237028302,-1.0,-1.0,-1.0
2.5,2286,260.0,23,0.9608695656061172,7.960869602535082,-0.13174377876084922,-0.08292281004586276,-1.0,-1.0,-1.0
2.5,2286,270.0,2,0.15000000596046448,10.75,-0.08860394306176081,-0.05608975349358135,-1.0,-1.0,-1.0
2.5,2286,280.0,8,-5.287499953061342,12.162500143051147,0.025174390173957364,0.013077845096806238,1.0,1.0,1.0
2.5,2286,290.0,3,-7.599999904632568,16.76666641235352,0.07407375432609,0.042685882022377865,1.0,1.0,1.0
2.5,2286,300.0,5,1.9800000190734863,12.079999923706055,0.12662007386017732,0.07540551046714888,-1.0,1.0,1.0
2.5,2286,310.0,39,-2.9743589982390404,7.769230781457363,0.13109513682577958,0.08001183764695395,1.0,1.0,1.0
2.5,2286,320.0,8,-3.7750000059604645,7.900000154972076,0.09778595447945988,0.0631336618021588,1.0,1.0,1.0
2.5,2286,330.0,11,-4.036363623358986,6.990909099578857,0.056252886525812125,0.04049002408330892,1.0,1.0,1.0
2.5,2286,340.0,29,-2.006896530502829,3.5241379737854004,-0.021976322544942157,-0.0034346578341784037,1.0,-1.0,-1.0
2.5,2286,350.0,25,-1.2440000167489051,4.2319999694824215,-0.04778236503195254,-0.018016221710908234,1.0,-1.0,-1.0
2.5,2287,0.0,12,-2.2166666562358537,7.299999992052714,-0.03718391723196066,-0.027514675297516483,1.0,-1.0,-1.0
2.5,2287,10.0,25,-0.6640000057220459,10.068000087738037,-0.03061217465244177,-0.019174829151804625,1.0,-1.0,-1.0
2.5,2287,20.0,18,-3.216666636367639,7.294444428549872,-0.005663268277390089,0.00015458271500524452,1.0,-1.0,1.0
2.5,2287,30.0,28,-1.6107143107801676,6.685714278902326,0.022141087976930846,0.019563858768590497,1.0,1.0,1.0
2.5,2287,40.0,16,-3.9874999783933163,9.63125005364418,0.06327666159621806,0.04652187326124681,1.0,1.0,1.0
2.5,2287,50.0,15,0.8599999775489171,14.493333307902018,0.12217045138455974,0.08385688928529157,-1.0,1.0,1.0
2.5,2287,60.0,3,-8.499999841054281,18.60000038146973,0.1405137996467044,0.09592587697417276,1.0,1.0,1.0
2.5,2287,70.0,8,-2.4875000715255737,10.662499904632568,0.14215705381895655,0.10112724689438213,1.0,1.0,1.0
2.5,2287,80.0,35,0.2828571253589222,4.3857142448425295,0.12093118911303298,0.09193766848728953,-1.0,1.0,1.0
2.5,2287,90.0,24,2.2499999941016235,5.379166642824809,0.08151940547703453,0.07326172892187781,-1.0,1.0,1.0
2.5,2287,100.0,24,2.4666666658595204,5.875,0.042454814942655274,0.053999771955615894,-1.0,1.0,1.0
2.5,2287,110.0,11,2.7818181948228315,6.463636311617765,0.03661422261847252,0.050012243212318924,-1.0,1.0,1.0
2.5,2287,120.0,22,1.1636363613334568,5.1954545757987285,0.05915287037078305,0.05810067714932217,-1.0,1.0,1.0
2.5,2287,130.0,8,0.4375000102445483,7.275000035762787,0.08507888627925161,0.06632795129849206,-1.0,1.0,1.0
2.5,2287,140.0,9,0.5999999377462599,10.133333312140572,0.09273228967955628,0.0653777327864668,-1.0,1.0,1.0
2.5,2287,150.0,12,-0.541666696468989,17.583333333333332,0.055148458468192975,0.03844826594495413,1.0,1.0,1.0
2.5,2287,160.0,13,-2.2384615494654727,19.384615311255825,-0.002586705823052431,0.004980617596057177,1.0,-1.0,1.0
2.5,2287,170.0,36,-6.3583333608176975,16.92222211096022,-0.06389366662136017,-0.030808486395798265,1.0,-1.0,-1.0
2.5,2287,180.0,14,-1.9214285580175263,5.278571452413287,-0.07861015699514191,-0.043112142770913686,1.0,-1.0,-1.0
2.5,2287,190.0,36,1.2972222071968846,7.183333370420668,-0.06834090309039766,-0.04394884926154313,-1.0,-1.0,-1.0
2.5,2287,200.0,29,-1.2689654909331223,5.768965515597113,-0.04888095119283033,-0.043985167408373944,1.0,-1.0,-1.0
2.5,2287,210.0,10,-2.5700000166893004,5.869999980926513,-0.06151514847970045,-0.055617167120735445,1.0,-1.0,-1.0
2.5,2287,220.0,1,-2.700000047683716,12.300000190734863,-0.1416287451739864,-0.1032970019059449,1.0,-1.0,-1.0
2.5,2287,230.0,2,-1.800000011920929,17.899999618530273,-0.19638652186966665,-0.13363449077784278,1.0,-1.0,-1.0
2.5,2287,240.0,38,0.6500000985045183,10.9000000326257,-0.23072274676452237,-0.15199572238436534,-1.0,-1.0,-1.0
2.5,2287,250.0,38,-3.584210515022278,6.742105308331941,-0.23635230434256466,-0.1530361929582772,1.0,-1.0,-1.0
2.5,2287,260.0,14,-2.8285713962146213,6.007142918450492,-0.2050091576046316,-0.13294734805105105,1.0,-1.0,-1.0
2.5,2287,270.0,19,-3.6105263139072217,7.221052671733656,-0.14297092393901095,-0.09480887078449117,1.0,-1.0,-1.0
2.5,2287,280.0,12,-1.3416666487852733,8.416666706403097,-0.040375557111960635,-0.03327194041877322,1.0,-1.0,-1.0
2.5,2287,290.0,6,1.1999999781449635,8.96666661898295,0.03372293096345424,0.010318963427982717,-1.0,1.0,1.0
2.5,2287,310.0,28,-0.778571430593729,6.2607143095561435,0.11959831998673491,0.06039479005883041,1.0,1.0,1.0
2.5,2287,320.0,36,-1.4277777729762926,4.763888869020674,0.09418587244089689,0.0461976251246802,1.0,1.0,1.0
2.5,2287,330.0,7,-3.671428544180734,7.214285782405308,0.06533270687219053,0.029766579766138387,1.0,1.0,1.0
2.5,2287,350.0,25,-2.9120000076293944,9.83199993133545,-0.028570292200203306,-0.02372848650785318,1.0,-1.0,-1.0
2.5,2290,0.0,54,-0.1777777629042113,4.168518503506978,-0.10749766420445338,-0.05801541175929389,1.0,-1.0,-1.0
2.5,2290,10.0,23,-2.230434757211934,6.02608699383943,-0.07852715475814094,-0.03667321562970503,1.0,-1.0,-1.0
2.5,2290,20.0,11,-3.7181818051771685,8.109090935100209,-0.0007392740781183634,0.01370519887321922,1.0,-1.0,1.0
2.5,2290,30.0,6,-6.266666650772095,8.033333460489908,0.057873976436692766,0.051907742712206696,1.0,1.0,1.0
2.5,2290,40.0,37,-1.3324324144302189,4.959459453015714,0.1140001863388952,0.09031601871052765,1.0,1.0,1.0
2.5,2290,50.0,21,4.038095224471319,5.97142862138294,0.14805831123070737,0.11475995719838936,-1.0,1.0,1.0
2.5,2290,60.0,11,4.445454548705708,7.636363679712469,0.17325103892840382,0.1329747168001912,-1.0,1.0,1.0
2.5,2290,70.0,2,7.0,13.300000190734863,0.18555265550974714,0.1425494104128026,-1.0,1.0,1.0
2.5,2290,80.0,4,11.774999856948853,21.924999713897705,0.16551094327625937,0.13356712504282933,-1.0,1.0,1.0
2.5,2290,90.0,27,8.707407386214644,13.29629627863566,0.1395682537692913,0.11951682629298988,-1.0,1.0,1.0
2.5,2290,100.0,6,3.900000015894572,6.516666650772095,0.11766516639294212,0.10724239452114266,-1.0,1.0,1.0
2.5,2290,110.0,13,4.999999963320219,11.253846205197847,0.06021662591898924,0.07234353755514876,-1.0,1.0,1.0
2.5,2290,120.0,25,5.132000041007996,7.144000015258789,0.056607214745167826,0.06812290451997807,-1.0,1.0,1.0
2.5,2290,130.0,12,4.866666615009308,6.858333230018616,0.07187864771417131,0.07248005019609134,-1.0,1.0,1.0
2.5,2290,140.0,15,5.166666666666667,7.620000012715658,0.10611099719131868,0.08661906749509508,-1.0,1.0,1.0
2.5,2290,150.0,33,5.421212131326849,7.512121200561523,0.1415235836462441,0.1011176496401135,-1.0,1.0,1.0
2.5,2290,160.0,28,6.167857127530234,8.832142863954816,0.14635476695471814,0.10167194892501728,-1.0,1.0,1.0
2.5,2290,170.0,7,5.6000000068119595,11.085714067731585,0.1082539696662631,0.07805266686348733,-1.0,1.0,1.0
2.5,2290,180.0,24,4.308333327372869,10.325000007947287,0.0646036641640478,0.05285941278876141,-1.0,1.0,1.0
2.5,2290,190.0,16,-4.343749973922968,6.918749958276749,-0.017999517468913418,0.004042963912510437,1.0,-1.0,1.0
2.5,2290,200.0,21,-4.066666631471543,6.947619029453823,-0.08542674896316275,-0.037880020373860984,1.0,-1.0,-1.0
2.5,2290,210.0,16,-4.837500035762787,8.143749982118607,-0.15257074342662802,-0.08143052987322516,1.0,-1.0,-1.0
2.5,2290,220.0,32,-1.0968749995809048,4.3249999806284904,-0.22029622255460884,-0.1261398597427762,1.0,-1.0,-1.0
2.5,2290,230.0,28,0.4928571339696646,4.535714277199337,-0.26286953023595144,-0.15363004442458764,-1.0,-1.0,-1.0
2.5,2290,240.0,11,0.5181818225167014,14.00000017339533,-0.293473153599161,-0.1726305837876,-1.0,-1.0,-1.0
2.5,2290,250.0,13,-1.9692307527248676,13.846153919513409,-0.29819701424241274,-0.1749418138277088,1.0,-1.0,-1.0
2.5,2290,260.0,17,-3.3058824026409317,10.323529467863196,-0.28125355586278755,-0.1639440407321655,1.0,-1.0,-1.0
2.5,2290,270.0,15,-4.866666666666666,9.36000000635783,-0.24246364774664855,-0.13997388754469764,1.0,-1.0,-1.0
2.5,2290,280.0,29,-2.1517241358243187,5.631034464671694,-0.17947627358861487,-0.10280626717029441,1.0,-1.0,-1.0
2.5,2290,290.0,24,-1.8625000218550365,4.729166666666667,-0.12564077949213512,-0.07257428491524229,1.0,-1.0,-1.0
2.5,2290,300.0,10,-5.259999990463257,9.189999961853028,-0.056656260550531815,-0.03660465336066944,1.0,-1.0,-1.0
2.5,2290,310.0,8,-4.662499971687794,7.9374998807907104,-0.029104013396910364,-0.024324328463519902,1.0,-1.0,-1.0
2.5,2290,320.0,40,-3.349999988079071,6.752499973773956,-0.02719810584202855,-0.025135336383244156,1.0,-1.0,-1.0
2.5,2290,330.0,8,-3.3750000055879354,10.324999928474426,-0.04718726093262115,-0.03694734578201996,1.0,-1.0,-1.0
2.5,2290,340.0,17,-2.4823529334629284,9.341176397660199,-0.08245758582432237,-0.05416555136792524,1.0,-1.0,-1.0
2.5,2290,350.0,7,-2.757142867360796,5.9571428298950195,-0.10761145297112511,-0.0634971948038491,1.0,-1.0,-1.0
3.0,2281,0.0,11,-1.9909090968695553,4.909090995788574,0.06992751901275097,0.052635951720163734,1.0,1.0,1.0
3.0,2281,10.0,23,-3.4391304484528042,7.739130351854407,0.08760165779762093,0.06325078444504167,1.0,1.0,1.0
3.0,2281,20.0,3,-3.5333333810170493,7.766666730244954,0.10044137687333303,0.0703530797708629,1.0,1.0,1.0
3.0,2281,30.0,20,-3.875000035762787,6.905000042915344,0.0983526681208167,0.06834486295648187,1.0,1.0,1.0
3.0,2281,40.0,14,-1.3142857125827245,6.050000020435879,0.08967674734192822,0.062793163882495,1.0,1.0,1.0
3.0,2281,50.0,21,-1.1714285736282666,4.738095283508301,0.06093593617892991,0.04486406786869537,1.0,1.0,1.0
3.0,2281,60.0,16,1.9062500037252903,5.125000044703484,0.03682716249656759,0.029781252157065834,-1.0,1.0,1.0
3.0,2281,70.0,6,0.9333333969116211,5.066666682561238,0.013417832234488683,0.014915514545986283,-1.0,1.0,1.0
