cr,rss,lon_deg,equator_signed_br,equator_abs_br,midlat_signed_br,midlat_abs_br,global_signed_br,global_abs_br,equator_polarity,global_polarity,lon_bin,photo_equator_abs_br,photo_midlat_abs_br,photo_global_abs_br,photo_equator_signed_br,photo_midlat_signed_br,photo_global_signed_br,hmi_file,radial_expansion_proxy_equator,log_radial_expansion_proxy_equator,expansion_speed_proxy_equator,radial_expansion_proxy_midlat,log_radial_expansion_proxy_midlat,expansion_speed_proxy_midlat,radial_expansion_proxy_global,log_radial_expansion_proxy_global,expansion_speed_proxy_global
2281,2.0,233.0,-0.1541344274333815,0.1541344274333815,-0.1822441413586786,0.1822441413586786,-0.1731529555315471,0.1778828821206589,-1.0,-1.0,233,2.2050000000000005,8.455000000000002,5.268888888888889,1.0550000000000002,-1.2437499999999995,-0.7955555555555553,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,3.5764235750527322,0.5534489489980905,-0.5534489489980905,11.598452406982366,1.0644000447488131,-1.0644000447488131,7.404997077395809,0.8695248914499182,-0.8695248914499182
2281,2.0,234.0,-0.1495699102720478,0.1495699102720478,-0.1779730130283816,0.1779730130283816,-0.1706558088875254,0.1752646573760394,-1.0,-1.0,234,3.345,11.903749999999999,6.787638888888885,-2.8099999999999996,-4.7312499999999975,-2.941805555555555,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,5.591030966582599,0.7474918976564018,-0.7474918976564018,16.721285150830273,1.223269653035124,-1.223269653035124,9.681984648972401,0.9859643897207082,-0.9859643897207082
2281,2.0,235.0,-0.1452892542947141,0.1452892542947141,-0.173927897791991,0.173927897791991,-0.1682478274267991,0.1727456974931504,-1.0,-1.0,235,2.3175,28.52937500000001,9.733194444444443,-0.21750000000000008,-26.461875000000003,-7.131805555555555,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,3.9877346938869844,0.6007262567575545,-0.6007262567575545,41.0074740196649,1.6128630184192243,-1.6128630184192243,14.086015723821973,1.1487881688472614,-1.1487881688472614
2281,2.0,236.0,-0.1412969993504676,0.1412969993504676,-0.1701151943603534,0.1701151943603534,-0.1659350583124653,0.1703344050734803,-1.0,-1.0,236,4.38,3.4368749999999997,5.898472222222222,2.94,-0.7806249999999999,-1.1229166666666668,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,7.7496337858103015,0.8892811801115224,-0.8892811801115224,5.050805445279185,0.7033606400092821,-0.7033606400092821,8.6571943872374,0.9373771692045666,-0.9373771692045666
2281,2.0,237.0,-0.1375920028694996,0.1375920028694996,-0.1665360655446607,0.1665360655446607,-0.1637205307138922,0.1680264010515615,-1.0,-1.0,237,3.0999999999999996,6.964375000000001,5.623333333333331,1.3599999999999999,-0.9068750000000001,-0.23472222222222275,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,5.632594800840684,0.7507085099627594,-0.7507085099627594,10.454754916334226,1.0193138564046498,-1.0193138564046498,8.366740729642428,0.9225563111836055,-0.9225563111836055
2281,2.0,238.0,-0.1341679382908933,0.1341679382908933,-0.163186891039344,0.163186891039344,-0.1616044905495588,0.1658218914965352,-1.0,-1.0,238,6.225000000000001,3.4381250000000008,7.637361111111109,0.9249999999999996,-2.059375,0.44902777777777786,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,11.599268944759745,1.064430618256077,-1.064430618256077,5.267158682450597,0.7215764024422667,-0.7215764024422667,11.514404163081641,1.0612414694056858,-1.0612414694056858
2281,2.0,239.0,-0.1310138521552182,0.1310138521552182,-0.1600597746263138,0.1600597746263138,-0.1595846684049208,0.163718557522964,-1.0,-1.0,239,3.7024999999999997,5.358124999999999,6.044722222222225,-2.3975000000000004,-1.1631249999999997,-2.3355555555555543,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,7.065092620155683,0.8491178596253224,-0.8491178596253224,8.368943746968023,0.9226706486969478,-0.9226706486969478,9.230355913339821,0.9652184473118737,-0.9652184473118737
2281,2.0,240.0,-0.1281147598214596,0.1281147598214596,-0.157143086910742,0.157143086910742,-0.157656570292988,0.1617118465807837,-1.0,-1.0,240,5.0200000000000005,9.050624999999998,7.56625,-3.3550000000000004,-4.0143749999999985,-2.0287499999999996,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,9.795904872701358,0.9910445590719626,-0.9910445590719626,14.39870053771566,1.1583232994032617,-1.1583232994032617,11.69711768182094,1.0680788592594783,-1.0680788592594783
2281,2.0,241.0,-0.1254522612396994,0.1254522612396994,-0.1544220261623954,0.1544220261623954,-0.1558137816455679,0.1597952770095737,-1.0,-1.0,241,6.1875,11.773749999999998,6.481944444444447,5.4825,0.26375000000000015,-0.3925000000000003,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,12.330387549128456,1.0909767268636064,-1.0909767268636064,19.060995203524797,1.280145572069138,-1.280145572069138,10.141013811153034,1.006081374186705,-1.006081374186705
2281,2.0,242.0,-0.1230051601728638,0.1230051601728638,-0.151879181771407,0.151879181771407,-0.1540482759097305,0.1579607472226843,-1.0,-1.0,242,1.6725,7.073750000000002,4.930555555555556,0.6274999999999998,-0.05375000000000021,-0.1369444444444447,/Users/sssuriset/Desktop/astro_project/psp-solar-wind-variability/data/raw/magnetograms/hmi/hmi_cr2281_resampled_180x360.fits,3.399247636541371,0.5313828042611746,-0.5313828042611746,11.643712320373648,1.0660914668442658,-1.0660914668442658,7.803450607581535,0.892286685825678,-0.892286685825678
