rss,cr,ballistic_phase10_deg,n,bmag_mean,br_rtn_mean,bt_rtn_mean,bn_rtn_mean,btan_rtn_mean,rtn_spiral_angle_mean_deg,pfss_equator_signed_mean,pfss_global_signed_mean,omni_rtn_radial_polarity,pfss_equator_polarity,pfss_global_polarity
2.0,2286,290.0,3,16.76666641235352,7.599999904632568,-10.100000063578287,4.466666618982951,12.618952519942132,-51.226976356773115,0.23623781007053266,0.13857005509762,1.0,1.0,1.0
2.0,2286,300.0,5,12.079999923706055,-1.9800000190734863,-7.5,-3.8399999380111693,9.421438608254105,-115.51315078278576,0.3861912370366977,0.2257924087825373,-1.0,1.0,1.0
2.0,2286,310.0,39,7.769230781457363,2.9743589982390404,-3.3384615329977794,0.7846154008920377,5.312808128334022,-33.61755723183789,0.38776060112320704,0.23123545198673398,1.0,1.0,1.0
2.0,2286,320.0,8,7.900000154972076,3.7750000059604645,-4.199999913573265,2.7124999733641744,5.554712124159491,-46.13325330063999,0.2745943660588569,0.17433905438116656,1.0,1.0,1.0
2.0,2286,330.0,11,6.990909099578857,4.036363623358986,-3.3363636406985195,-0.20000000568953427,4.816385576598585,-38.300066066551175,0.133023064255189,0.09769189570156402,1.0,1.0,1.0
2.0,2286,340.0,31,3.58064519205401,2.022580628193194,-1.3548387015058148,-0.6580645247332512,1.992111433069563,-44.761107989531475,-0.13068511697121535,-0.05546425299048285,1.0,-1.0,-1.0
2.0,2286,350.0,23,4.217391283615775,1.156521753448507,-2.134782594183217,-0.12173913289671359,2.769103934097443,-73.70054167712306,-0.21557705622163997,-0.10697817129464528,1.0,-1.0,-1.0
2.0,2287,0.0,12,7.299999992052714,2.2166666562358537,-5.541666626930237,3.575000007947286,6.649734469044293,-67.89057411036278,-0.1360323151416211,-0.11259027769130985,1.0,-1.0,-1.0
2.0,2287,10.0,26,9.988461622825035,0.7000000064189618,-0.17307694141681385,2.4346154131568394,7.561354296361764,-28.827752462836518,-0.12399287957763112,-0.08980687772816065,1.0,-1.0,-1.0
2.0,2287,20.0,17,7.252941159641042,3.311764672398567,-1.7529411491225748,2.458823533180882,4.524425277804035,-34.24903372533057,-0.07704289530633478,-0.04163254967350671,1.0,-1.0,-1.0
2.0,2287,30.0,29,6.758620689655173,1.786206914176201,-2.9620689790824364,-0.3724138140678406,5.52334754027777,-32.18687716384431,-0.009159588239288792,0.008935165584249954,1.0,-1.0,1.0
2.0,2287,40.0,15,9.686666711171467,3.806666656335195,-4.973333366711935,-4.3533332745234175,8.079581493187453,-50.0029892966795,0.11129752259141727,0.08543668519631066,1.0,1.0,1.0
2.0,2287,50.0,15,14.493333307902018,-0.8599999775489171,3.6600000729163487,-5.359999972085158,12.480387326902378,-14.781478699998557,0.29374726450607347,0.19178404968780835,-1.0,1.0,1.0
2.0,2287,60.0,3,18.60000038146973,8.499999841054281,3.0333332220713296,11.333333333333334,15.394408525630658,5.4392650427140525,0.34868859453374695,0.22468008704579456,1.0,1.0,1.0
2.0,2287,70.0,8,10.662499904632568,2.4875000715255737,-3.6999999433755875,2.462499998509884,6.704169175319028,-26.458169672048182,0.34667331620592035,0.2333890439274517,1.0,1.0,1.0
2.0,2287,80.0,36,4.4027777380413475,-0.2777777608070109,2.4083333344509206,0.019444441215859507,2.70051079313369,84.88905830297585,0.26906780370121547,0.1992944155428772,-1.0,1.0,1.0
2.0,2287,90.0,24,5.404166638851166,-2.2708333283662796,3.087499991990626,-0.01666666070620217,3.634746655518121,112.06309700697835,0.10331321294481412,0.12291017179452048,-1.0,1.0,1.0
2.0,2287,100.0,23,5.88695652588554,-2.5478260850776797,3.021739113589992,0.7608695516119832,3.878110580570633,114.89778598820887,-0.0629418167213979,0.046426787893602044,-1.0,-1.0,1.0
2.0,2287,110.0,11,6.463636311617765,-2.7818181948228315,4.009090900421143,0.4454545500603589,4.55674503681739,126.0911183527985,-0.07595083799980439,0.04179368769670066,-1.0,-1.0,1.0
2.0,2287,120.0,22,5.1954545757987285,-1.1636363613334568,3.4545454545454546,-0.33181817321614787,3.8820128304026356,113.67220165460898,0.05254109836800729,0.1009635486922603,-1.0,1.0,1.0
2.0,2287,130.0,8,7.275000035762787,-0.4375000102445483,6.025000035762787,-1.000000013038516,6.1688285782282195,94.05967736052025,0.21448084937606587,0.16790022449302866,-1.0,1.0,1.0
2.0,2287,140.0,9,10.133333312140572,-0.5999999377462599,8.355555693308512,1.8333333027031686,8.920795637962591,93.71951884800403,0.29749840090276797,0.19301038876645274,-1.0,1.0,1.0
2.0,2287,150.0,13,17.58461541395921,0.10000004218174861,9.969230618614416,3.930769230883855,14.931482356128097,25.91847539262935,0.1935644300213233,0.11645965050733534,1.0,1.0,1.0
2.0,2287,160.0,12,19.53333322207133,2.85833332935969,-12.233333468437195,6.691666682561238,16.28864207239131,-79.68676372140526,-0.044198646340078716,-0.005496606128663433,1.0,-1.0,-1.0
2.0,2287,170.0,37,16.702702599602777,6.267567594309111,3.408108080561097,-0.10270276544867359,13.93703672803176,5.666080604437721,-0.28665295676960134,-0.12371390217461911,1.0,-1.0,-1.0
2.0,2287,180.0,14,5.0071428673607965,1.8999999899949347,0.35714285714285715,-1.8999999931880407,3.692290322665609,22.428970516195204,-0.2933634412112886,-0.13350264010524618,1.0,-1.0,-1.0
2.0,2287,190.0,36,7.2222222619586525,-1.4888888698899083,4.4722222155994835,1.730555591897832,5.945003260618034,103.84559019616195,-0.16835579216226526,-0.08590832531976215,-1.0,-1.0,-1.0
2.0,2287,200.0,28,5.746428566319602,1.4642856802259172,-0.49285713902541567,-1.5535714173955577,4.3947157885221495,19.84269281834164,0.04183777505481791,-0.01048492436370195,1.0,1.0,-1.0
2.0,2287,210.0,10,5.869999980926513,2.5700000166893004,-1.8700000047683716,1.9700000546872616,4.074093914392977,-27.08709867794164,0.032102048636917555,-0.02854353595335543,1.0,1.0,-1.0
2.0,2287,220.0,1,12.300000190734863,2.700000047683716,-10.5,4.199999809265137,11.30884602414531,-75.57922662842917,-0.2658876784964267,-0.1910209804257109,1.0,-1.0,-1.0
2.0,2287,230.0,2,17.899999618530273,1.800000011920929,-11.25,-2.149999976158142,11.468114759110357,-80.72504302183691,-0.4577433257835104,-0.293852104521593,1.0,-1.0,-1.0
2.0,2287,240.0,38,10.9000000326257,-0.6500000985045183,4.781578940976607,1.8789473613233942,6.647799393212104,65.59327169656525,-0.5892077781595653,-0.3660815658072057,-1.0,-1.0,-1.0
2.0,2287,250.0,38,6.742105308331941,3.584210515022278,-2.7657894417643547,-1.5315789429372864,4.556864346964025,-34.78682002712991,-0.622129785041723,-0.38125538758856586,1.0,-1.0,-1.0
2.0,2287,260.0,14,6.007142918450492,2.8285713962146213,-3.5999999897820607,-0.24285715286220827,4.31129970532354,-52.1977777862156,-0.5369179352241004,-0.3261860121495941,1.0,-1.0,-1.0
2.0,2287,270.0,19,7.221052671733656,3.6105263139072217,-4.094736827047248,-2.7736841828415266,5.628407367523667,-46.42135022284069,-0.3593274677981275,-0.21550919014429173,1.0,-1.0,-1.0
2.0,2287,280.0,12,8.416666706403097,1.3416666487852733,-5.341666584213574,2.108333334326744,6.963437937415551,-82.58721786421661,-0.06101053601956998,-0.03820642106708822,1.0,-1.0,-1.0
2.0,2287,290.0,6,8.96666661898295,-1.1999999781449635,-4.4666666984558105,3.1166667143503823,6.616982939514702,-104.91671532933928,0.1589646832052144,0.08523101748807303,-1.0,1.0,1.0
2.0,2287,310.0,28,6.2607143095561435,0.778571430593729,-4.25000000851495,0.5821428583668811,5.0208439382089916,-75.99611623146139,0.3907217940442721,0.20325105091776807,1.0,1.0,1.0
2.0,2287,320.0,37,4.80810809135437,1.5162162063895046,-1.7702702889974054,-0.7594594582915306,2.750865280486199,-54.24409658781758,0.2781920325741614,0.13604595410972167,1.0,1.0,1.0
2.0,2287,330.0,6,7.350000063578288,3.5,-2.0000000397364297,3.0000000397364297,4.295333312312721,-27.357896349717077,0.16212538448045904,0.06750706503173715,1.0,1.0,1.0
2.0,2287,350.0,25,9.83199993133545,2.9120000076293944,4.852000017166137,-1.735999980866909,6.848057909966416,54.22006054891864,-0.1189631854184146,-0.10402929292844242,1.0,-1.0,-1.0
2.0,2290,0.0,56,4.164285698107311,0.19999998395464247,0.96607142886413,-0.6321428599102157,2.788235032767761,40.51426369413918,-0.34558167006728496,-0.188314970967672,1.0,-1.0,-1.0
2.0,2290,10.0,21,6.214285759698777,2.366666643392472,-3.6809523722955158,-2.4380952517191568,5.300788584992235,-64.85912710983865,-0.269791437064339,-0.13385093853270644,1.0,-1.0,-1.0
2.0,2290,20.0,11,8.109090935100209,3.7181818051771685,-5.127272790128535,3.181818225167014,6.533402241480982,-51.92666352507867,-0.02714044684197787,0.009366341519521981,1.0,-1.0,1.0
2.0,2290,30.0,6,8.033333460489908,6.266666650772095,-3.11666668454806,1.600000003973643,4.217036537040386,-25.373587001732307,0.14301486058469562,0.11410137424636928,1.0,1.0,1.0
2.0,2290,40.0,37,4.959459453015714,1.3324324144302189,-2.0027026952923954,-0.7729729762351191,3.6038717044577657,-15.175913577661323,0.25667118271289846,0.1965411055340657,1.0,1.0,1.0
2.0,2290,50.0,21,5.97142862138294,-4.038095224471319,3.071428582781837,0.9000000038317272,3.8680920965289936,140.48611602038667,0.3117474078688926,0.24239660807873392,-1.0,1.0,1.0
2.0,2290,60.0,11,7.636363679712469,-4.445454548705708,4.100000045516274,-0.6727272366935556,5.027875581256485,102.71976645282038,0.3679174760723333,0.2813612279325099,-1.0,1.0,1.0
2.0,2290,70.0,2,13.300000190734863,-7.0,8.799999713897705,3.200000047683716,9.367617945971396,128.85080248444936,0.409119162938575,0.30688411210720723,-1.0,1.0,1.0
2.0,2290,80.0,4,21.924999713897705,-11.774999856948853,14.999999761581421,-2.3500000089406967,16.153785651159225,127.82758672441776,0.3400606830202967,0.27574328584280683,-1.0,1.0,1.0
2.0,2290,90.0,28,13.05357141154153,-8.557142836706978,7.160714265225189,0.17857143016798155,8.28510341111887,108.58000886361853,0.2481994786633017,0.2283171966605063,-1.0,1.0,1.0
2.0,2290,100.0,5,6.519999980926514,-3.780000019073486,0.03999999612569809,-1.2199999690055847,2.678013807496284,-37.3834663837073,0.17340069053634297,0.18792512243322923,-1.0,1.0,1.0
2.0,2290,110.0,13,11.253846205197847,-4.999999963320219,7.007692318696242,-0.26153846428944516,7.869700848294802,127.28118309973951,-0.02633183827835482,0.06952266432653514,-1.0,-1.0,1.0
2.0,2290,120.0,25,7.144000015258789,-5.132000041007996,3.564000015258789,-0.024000000357627834,3.996994197349781,144.88265492183746,-0.040850076455714014,0.0549976972396147,-1.0,-1.0,1.0
2.0,2290,130.0,12,6.858333230018616,-4.866666615009308,1.8416666487852733,-1.3583332908650239,3.1534174189279085,139.85672320326256,0.027822685261047215,0.07986402402576849,-1.0,1.0,1.0
2.0,2290,140.0,15,7.620000012715658,-5.166666666666667,3.4666666746139527,-0.42666666011015575,4.114778545674708,146.8287086893834,0.1859989078773623,0.15127742339400463,-1.0,1.0,1.0
2.0,2290,150.0,34,7.520588229684269,-5.417647074250614,1.9970588070504807,0.858823549002409,3.6413022546825498,116.62434963417576,0.36185127212384566,0.23311855665890047,-1.0,1.0,1.0
2.0,2290,160.0,27,8.87037037037037,-6.199999977041174,2.937037047136713,1.0851851889380701,5.127670613228081,100.91392838640668,0.39864225795787767,0.25038338757069895,-1.0,1.0,1.0
2.0,2290,170.0,7,11.085714067731585,-5.6000000068119595,4.257142875875745,-3.2714286276272366,7.886156247377909,99.46525824368453,0.29764653853133455,0.20315333469681734,-1.0,1.0,1.0
2.0,2290,180.0,24,10.325000007947287,-4.308333327372869,4.333333351649344,4.520833378036817,8.759338079780678,109.41689981205047,0.16056444515007312,0.1376815018304515,-1.0,1.0,1.0
2.0,2290,190.0,16,6.918749958276749,4.343749973922968,-2.781250019557774,-2.143750021699816,4.571000169552455,-17.78405705760657,-0.06257987458566239,0.02410515454870852,1.0,-1.0,1.0
2.0,2290,200.0,21,6.947619029453823,4.066666631471543,-3.376190472216833,2.6619047607694353,4.54677742228268,-40.35128548107549,-0.22206856733404082,-0.06788497567748551,1.0,-1.0,-1.0
2.0,2290,210.0,16,8.143749982118607,4.837500035762787,-4.418749988079071,0.6375000048428774,5.218242263134818,-40.996258069960554,-0.3631011043541877,-0.16072018049135448,1.0,-1.0,-1.0
2.0,2290,220.0,32,4.3249999806284904,1.0968749995809048,-2.3531249850057065,0.15000000363215804,2.7782561454066013,-46.93122776421857,-0.5045975264983441,-0.25917945932459585,1.0,-1.0,-1.0
2.0,2290,230.0,28,4.535714277199337,-0.4928571339696646,-1.2607142848095723,-0.15357143697994097,3.4697689444083046,-39.26209406254798,-0.6104991909023794,-0.3264417245349459,-1.0,-1.0,-1.0
2.0,2290,240.0,11,14.00000017339533,-0.5181818225167014,9.609090978449041,-2.1454546018080283,12.648790967573394,85.33049838591533,-0.697143392247565,-0.3754690381408113,-1.0,-1.0,-1.0
2.0,2290,250.0,13,13.846153919513409,1.9692307527248676,6.015384541108058,-9.892307758331299,12.652247582160657,61.5784530410287,-0.7093302134816047,-0.37656764303052626,1.0,-1.0,-1.0
2.0,2290,260.0,19,10.210526365982858,3.557894786329646,0.5789473809693989,-3.8631578499549315,8.000482571955171,-12.509394430601386,-0.6587806481445678,-0.33981474381857857,1.0,-1.0,-1.0
2.0,2290,270.0,13,9.376923084259033,4.738461531125582,1.3538461465101976,-5.607692351708045,7.380762977755594,8.690271557402788,-0.5556112379638125,-0.2724524070475975,1.0,-1.0,-1.0
2.0,2290,280.0,29,5.631034464671694,2.1517241358243187,-3.3999999774427248,-0.4034482638897567,3.8299050446887586,-56.63726983743499,-0.3941742665122098,-0.1765029107554132,1.0,-1.0,-1.0
2.0,2290,290.0,24,4.729166666666667,1.8625000218550365,-2.320833344012499,-0.1458333268140753,3.223832001871731,-43.224204719391345,-0.23767538625997475,-0.09221218541186815,1.0,-1.0,-1.0
2.0,2290,300.0,10,9.189999961853028,5.259999990463257,-4.160000002384185,-1.4000000268220902,5.7429690601088055,-37.50352667947427,-0.025016493582092996,0.00477583112525664,1.0,-1.0,1.0
2.0,2290,310.0,8,7.9374998807907104,4.662499971687794,-3.42500002682209,0.5999999940395355,4.4299174010300675,-36.60126070263696,0.057675957674446984,0.0267678443755286,1.0,1.0,1.0
2.0,2290,320.0,40,6.752499973773956,3.349999988079071,-2.4899999821558594,1.1650000017136335,4.465679452749572,-32.467521352019624,0.05411170133744188,0.00899693077034428,1.0,1.0,1.0
2.0,2290,330.0,8,10.324999928474426,3.3750000055879354,-8.074999988079071,0.42499998677521944,8.847090590158231,-67.20750539366462,-0.02563931179504321,-0.04658842161189562,1.0,-1.0,-1.0
2.0,2290,340.0,17,9.341176397660199,2.4823529334629284,-3.6176470307742847,-1.6764705869204857,6.645803227940658,-27.60200308694775,-0.17445369761816557,-0.1257956918307882,1.0,-1.0,-1.0
2.0,2290,350.0,7,5.9571428298950195,2.757142867360796,-3.6142857245036533,-0.6000000131981713,3.992872801094952,-51.361198843399784,-0.3023516501654395,-0.18168070872325076,1.0,-1.0,-1.0
2.5,2281,0.0,12,5.225000063578288,2.3166666800777116,-0.9583333333333334,-3.166666646798452,3.5855883528515733,-3.328705916560615,0.11830789223356934,0.0903544275883036,1.0,1.0,1.0
2.5,2281,10.0,22,7.6954544674266465,3.3272727372294124,-2.02272722937844,-1.7454544996673411,5.861185074416776,7.09868234592073,0.16119103269056786,0.11460965703368792,1.0,1.0,1.0
2.5,2281,20.0,4,7.8500001430511475,3.800000011920929,-5.050000071525574,2.9749999884516,6.32880663049562,-53.42638117544325,0.2001936913849287,0.13526237597166957,1.0,1.0,1.0
2.5,2281,30.0,21,6.742857161022368,3.7285714717138383,-4.509523789087932,-0.6619047565119607,4.829675467672172,-50.45104939469097,0.19961218680999807,0.1334101149877703,1.0,1.0,1.0
2.5,2281,40.0,12,6.0916666984558105,1.083333323399226,-4.500000059604645,-2.1083333243926368,5.280350793795933,-77.89744048198428,0.17922590697150698,0.12099822243295756,1.0,1.0,1.0
2.5,2281,50.0,22,4.768181865865534,1.0454545464705338,-1.7772727310657501,1.0272727253084832,3.8991878780672864,-14.0539642336493,0.11361419999142373,0.08172169449266874,1.0,1.0,1.0
2.5,2281,60.0,15,5.106666707992554,-1.9266666690508525,1.800000007947286,0.02000000774860379,3.718256010467505,83.01513858022413,0.0577017475041185,0.047952069457869416,-1.0,1.0,1.0
2.5,2281,70.0,6,5.066666682561238,-0.9333333969116211,2.5666666825612388,-1.2500000099341075,3.762975674853161,93.95090607641417,0.0060451382557270665,0.016090965841460598,-1.0,1.0,1.0
2.5,2281,80.0,11,8.74545448476618,-3.8363637057217685,4.890909043225375,1.599999982525002,6.374155669678416,95.45966688747544,-0.05466908746775435,-0.02315231649374033,-1.0,-1.0,-1.0
2.5,2281,90.0,19,10.1736841954683,-3.615789443254471,3.8263157292416223,3.342105272177019,7.572643890119659,39.11660922036422,-0.0859021297788272,-0.0455078851052379,-1.0,-1.0,-1.0
2.5,2281,100.0,12,9.899999936421713,-5.033333361148834,6.5166665862003965,0.5499999870856603,7.633790464811454,130.23939932916363,-0.08982359725271906,-0.049839545984715156,-1.0,-1.0,-1.0
2.5,2281,110.0,15,5.793333371480306,-2.7266666809717814,2.426666663090388,-0.3599999854962031,3.5750849559021094,115.21185348073284,-0.07503356179494881,-0.043257203762885436,-1.0,-1.0,-1.0
2.5,2281,120.0,29,3.968965505731517,-2.4034482713403373,1.7965517234185646,0.010344829538772846,2.1498486883333223,108.0861241119045,-0.04433756096092344,-0.02631256580735484,-1.0,-1.0,-1.0
2.5,2281,130.0,6,3.7333333492279053,-1.8666666845480602,1.9166666567325592,-1.0666666651765506,2.5541563381080628,136.88528281577965,-0.016404027058229083,-0.010679597595860083,-1.0,-1.0,-1.0
2.5,2281,140.0,31,3.7064516159795944,-2.5741935276216075,0.8612903241188296,0.5387096746313956,1.8954520837649327,65.02453507706447,0.02015628378907372,0.009231860329029394,-1.0,1.0,1.0
2.5,2281,150.0,46,3.823913035185441,-0.9521739218869935,1.7478260877339735,-1.5478260949577973,2.68280432391459,94.78818520131557,0.03927525516276764,0.018615749893080485,-1.0,1.0,1.0
2.5,2281,160.0,16,3.44999997317791,-0.13750000717118385,1.9062499850988388,-1.1562500018626451,2.913860563236912,55.25606517423985,0.040933659941966447,0.01881711882692537,-1.0,1.0,1.0
2.5,2281,170.0,5,15.3,-4.059999942779541,9.819999694824219,-3.0399999976158143,13.149530991296643,111.74663715321103,0.00390327917842034,-0.006632587587228461,-1.0,1.0,-1.0
2.5,2281,180.0,16,13.012500047683716,-0.6937500131316483,-4.1562500689178705,-3.9874999467283487,10.947717232433481,-34.53182634458879,-0.02447225789074525,-0.025640643853192625,-1.0,-1.0,-1.0
2.5,2281,190.0,10,10.719999980926513,1.2700000286102298,-9.79000015258789,-0.5000000052154064,9.903973183053449,-82.78022123143691,-0.06330853462028188,-0.05247113991828293,1.0,-1.0,-1.0
2.5,2281,200.0,12,9.991666634877523,1.6500000121692817,-8.458333293596903,-2.8833333551883698,9.127778391363021,-79.20827878636493,-0.0980169603123441,-0.07870340808019634,1.0,-1.0,-1.0
2.5,2281,210.0,17,5.78823532777674,1.4647058866479818,-3.729411745772642,-1.529411741915871,4.6732451936726065,-67.85891097890257,-0.10899562284312579,-0.08972757844819565,1.0,-1.0,-1.0
2.5,2281,220.0,17,5.911764705882353,2.117647032089093,-3.9882352772881005,-0.2705882226719576,4.482274269828411,-67.76954954433238,-0.10430805339722833,-0.09111353777752221,1.0,-1.0,-1.0
2.5,2281,230.0,13,4.738461567805364,0.7153846329221358,-2.284615363066013,-0.8384615331888199,3.5117619363750308,-23.86907393755038,-0.09589898054505439,-0.08773953733752891,1.0,-1.0,-1.0
2.5,2281,240.0,16,4.606249988079071,-1.1749999960884452,0.8312499932944775,-1.543749988079071,3.3618632311786962,22.819562036381654,-0.08275713972296107,-0.0803927174660449,-1.0,-1.0,-1.0
2.5,2281,250.0,10,6.429999971389771,-3.1799999594688417,2.9599999666213987,1.3600000157952308,4.456968443726683,136.7257408700549,-0.06999933218710791,-0.0715115437928999,-1.0,-1.0,-1.0
2.5,2281,260.0,15,5.2600000381469725,-3.646666638056437,1.1066666707396506,0.35333333661158883,2.0404826753217886,90.82007196219759,-0.05083376315906183,-0.056798660972446784,-1.0,-1.0,-1.0
2.5,2281,270.0,25,5.06,-2.224000007510185,1.8760000097751617,-0.0799999913573265,3.1069468852521385,48.15410958520883,-0.03933677353578393,-0.04759831118910062,-1.0,-1.0,-1.0
2.5,2281,280.0,25,3.8160000038146973,-0.6319999897480011,1.7239999681711198,-0.24000000238418578,2.6771887181773515,72.81465999415389,-0.023909839840281732,-0.034191639310842674,-1.0,-1.0,-1.0
2.5,2281,290.0,25,3.8239999771118165,1.1519999885559082,0.2359999895095825,0.527999981045723,2.7406177949605315,31.175196505060594,-0.01423704932865258,-0.024441148752416427,1.0,-1.0,-1.0
2.5,2281,300.0,9,6.733333322736952,3.8444444603390164,-4.111111137602064,-2.300000011920929,5.0373983825207835,-45.60498793761978,-0.0028956498964426,-0.011466349493507078,1.0,-1.0,-1.0
2.5,2281,310.0,17,5.752941187690286,-0.5647058837554034,-3.3705881904153263,0.9764705585206256,4.472786359075083,-82.8923168524727,0.013526863052503706,0.007798506843783359,-1.0,1.0,1.0
2.5,2281,320.0,23,6.082608679066533,-0.5956521915352863,-2.3347826016985853,0.5782608729989632,4.010643120548941,-57.63454482851413,0.022901321711370114,0.01860977984465203,-1.0,1.0,1.0
2.5,2281,330.0,35,5.817142881665911,1.874285682610103,-0.9828571540968759,1.5457142723458155,4.19970992513214,-19.78749690674566,0.03872454555946466,0.03546653334727426,1.0,1.0,1.0
2.5,2281,340.0,27,6.733333322736952,3.5851851679660656,-2.1777777663535542,-2.8407407380916454,4.537782325126761,-19.949570891600636,0.056519779170728486,0.05047817716423614,1.0,1.0,1.0
2.5,2281,350.0,27,3.8851851887173123,1.933333331236133,-2.2555555259739912,-1.2074074140853353,2.991866543577111,-55.651088792613756,0.0793629623686039,0.0664812124368034,1.0,1.0,1.0
2.5,2283,0.0,10,4.629999995231628,0.5499999701976777,-0.4299999997019768,0.5699999980628491,2.9913660821133066,37.856381456955766,0.02922882407219286,0.03133634193768348,1.0,1.0,1.0
2.5,2283,10.0,26,4.18461537361145,-2.534615390575849,0.3230769273180228,0.17692307698038912,1.8220650502370435,45.621808231536846,0.07841445561327862,0.058924494498241414,-1.0,1.0,1.0
2.5,2283,20.0,10,7.350000047683716,-0.030000010132789613,5.18000009059906,-1.4100000441074372,6.106128938193386,80.69696408794115,0.115871383120282,0.07900894937671024,-1.0,1.0,1.0
2.5,2283,30.0,12,9.858333428700766,0.574999988079071,3.299999992052714,-3.70833333209157,7.990480385189915,66.08822269286698,0.13809473639142306,0.09009420774877401,1.0,1.0,1.0
2.5,2283,40.0,26,8.1423076574619,-0.003846160207803433,-1.9923076887543385,-3.0692308132465067,6.755852042812807,-38.351019597495224,0.1395567543435149,0.08906315776201461,-1.0,1.0,1.0
2.5,2283,50.0,13,7.038461501781757,-2.5769231090178857,1.9615384523685162,1.907692368213947,4.765239420106631,100.43930001876112,0.11320169580516727,0.07186768392210464,-1.0,1.0,1.0
2.5,2283,60.0,25,6.163999977111817,0.7360000145435334,1.3480000257492066,3.5759999734163284,4.6555247607545684,78.07511548236512,0.07514128982288314,0.04820613244001492,1.0,1.0,1.0
2.5,2283,70.0,5,10.379999828338622,-2.9800000190734863,4.640000069141388,-5.6799999043345455,8.31827822490187,118.13244952787802,0.02453056400796954,0.0171490178666041,-1.0,1.0,1.0
2.5,2283,80.0,7,14.728571483067103,-2.82857141324452,-0.35714289120265413,-9.471428734915596,11.671976569353708,28.112544532420337,-0.015934378510849286,-0.0077137739060069285,-1.0,-1.0,-1.0
2.5,2283,90.0,9,10.944444391462538,-1.9888888465033636,5.900000042385525,-0.5333332750532362,8.822590727900554,109.06216277612154,-0.045447772620994614,-0.026224175188695287,-1.0,-1.0,-1.0
2.5,2283,100.0,28,4.396428576537541,-1.2142856988523687,1.553571434425456,-1.4428571302975928,2.8817309102727613,95.1790227121105,-0.05059170528542985,-0.02977664910878567,-1.0,-1.0,-1.0
2.5,2283,110.0,12,5.691666603088379,-0.4166666691501935,3.6250000099341073,-2.69166667945683,4.905069555094266,95.84217493765904,-0.04314657263049309,-0.025543156696846408,-1.0,-1.0,-1.0
2.5,2283,120.0,36,6.263888888888889,-2.8333333200878568,4.336111115084754,1.3861110998938482,4.897185124260336,124.06504342249599,-0.029203523607942244,-0.01715180296427777,-1.0,-1.0,-1.0
2.5,2283,130.0,22,5.654545458880338,-1.9500000124627894,3.6681818203492598,0.8863636153665456,4.829554555590498,118.12839878821083,-0.0084627498784176,-0.005330406558747309,-1.0,-1.0,-1.0
2.5,2283,140.0,41,4.024390238087352,-2.36585364799674,-1.348780478827837,0.5560975547243909,2.7366489172077584,-77.67156440701812,0.015737854126294797,0.006693520253451027,-1.0,1.0,1.0
2.5,2283,150.0,6,5.5,-3.383333365122477,3.549999992052714,-1.416666676600774,3.868309429745704,134.00645400197558,0.03029199687616295,0.013081287193618651,-1.0,1.0,1.0
2.5,2283,160.0,19,10.331578857020327,-2.3105263051233793,-0.22105267800782866,-6.605263120249698,8.561973293723929,74.18315364420718,0.06527311620854244,0.02508964438585033,-1.0,1.0,1.0
2.5,2283,170.0,8,12.275000095367432,3.862500011920929,-8.350000023841858,-5.987499963492155,10.823369238720232,-64.32114397366311,0.07899157850145695,0.026344869123071137,1.0,1.0,1.0
2.5,2283,180.0,3,14.333333651224772,5.899999936421712,-3.233333277205626,10.566666603088379,11.686755652719883,-22.336681214488323,0.06984990944394026,0.011265137433279233,1.0,1.0,1.0
2.5,2283,190.0,15,8.946666717529297,3.3599999944368997,-2.013333304723104,-0.2133333206176758,6.3788597599091235,-22.672776939004134,0.04302618294778192,-0.008328989063989847,1.0,1.0,-1.0
2.5,2283,200.0,19,5.421052631578948,2.4368421231445514,-1.9473684096806927,1.557894722411507,3.734639706814114,-41.13238501805902,-0.0013111034855137211,-0.03557326010709944,1.0,-1.0,-1.0
2.5,2283,210.0,13,5.276923032907339,2.5076923186962423,-1.784615397453308,0.9538461491465569,3.1216383156339473,-10.38402212532471,-0.07487365715374487,-0.07505895931268423,1.0,-1.0,-1.0
2.5,2283,220.0,30,3.303333334128062,-0.10000000049670539,-0.3933333250383536,0.8066666456560294,2.2344151789419957,6.527725996037988,-0.11580806804100242,-0.0938608283020714,-1.0,-1.0,-1.0
2.5,2283,230.0,31,10.980645179748535,0.5064516348704216,-1.6903225596873992,4.003225837023027,9.885188628881595,-40.966942745985804,-0.13600749298068274,-0.0986489707804178,1.0,-1.0,-1.0
2.5,2283,240.0,16,9.243750005960464,-1.2187499813735485,-6.912500029429793,-3.631250023841858,8.387516913352645,-82.55732275671863,-0.12906886108330431,-0.09106296973786888,-1.0,-1.0,-1.0
2.5,2283,250.0,3,15.299999872843427,-5.533333460489909,3.599999984105428,-11.766666730244955,13.606966811422739,54.737499430320945,-0.1034114640840687,-0.07182708550327667,-1.0,-1.0,-1.0
2.5,2283,260.0,6,19.366666475931805,-3.8333333333333335,14.050000031789144,0.5333333015441891,17.09545770973867,105.33680222182477,-0.06702147082164428,-0.04676366648825059,-1.0,-1.0,-1.0
2.5,2283,270.0,26,4.173076895567087,2.5038461731030393,1.7807692206249788,0.9461538482170838,2.4785453917853153,38.19476264970326,-0.02284255393544919,-0.016466833771584498,1.0,-1.0,-1.0
2.5,2283,280.0,25,4.792000012397766,2.4080000004172324,1.0639999908208848,0.7519999772310257,3.348501358937686,20.627367141120185,-0.005183990495995612,-0.003986672550085572,1.0,-1.0,-1.0
