cr,rss,nlon,nlat,finite_fraction,equator_abs_mean,equator_abs_std_by_lon,equator_abs_min,equator_abs_max,equator_abs_range,global_abs_mean,global_abs_std_by_lon,global_abs_min,global_abs_max,global_abs_range
2281,3.0,360,180,1.0,0.037571290073481256,0.027368132174295456,0.0009248180393272784,0.10217522513696815,0.10125040709764088,0.03364977420045017,0.017189518414316353,0.005359668663627909,0.07143602274198656,0.06607635407835864
2283,3.0,360,180,1.0,0.02698756775822521,0.020768150094474785,0.0009172846936731099,0.06809858278301942,0.06718129808934631,0.029328132509679854,0.014182066463166809,0.006110455756321245,0.05188376980222847,0.045773314045907225
2284,3.0,360,180,1.0,0.027998890497976457,0.021220059549408487,0.004225833063279546,0.08401550774490625,0.0797896746816267,0.029076167100835902,0.009489132983406066,0.013735420212552545,0.05028363068648829,0.03654821047393575
2286,3.0,360,180,1.0,0.03851473866738248,0.02098561583097497,0.002941057226857521,0.08149458374644744,0.07855352651958993,0.034181514221812676,0.011653721402402445,0.00727999308047587,0.05472736026244128,0.04744736718196541
2287,3.0,360,180,1.0,0.0441873823922853,0.02925670304460551,0.00031750482350719573,0.11558939685381908,0.11527189203031189,0.03801754012638382,0.019576012694809974,0.008313762597441373,0.07876608697537481,0.07045232437793343
2290,3.0,360,180,1.0,0.0694970839227155,0.037806030071956535,0.0036005345606371633,0.15223774509258695,0.14863721053194978,0.05129665372000911,0.023421549689481305,0.008832498108573929,0.09629283797877466,0.08746033987020074
