scan_shift_deg,cr,x,y,method,r,n
0.0,all,pfss_global_abs_mean,ma_mean,pearson,0.04911419473362645,216
0.0,all,pfss_global_abs_mean,ma_mean,spearman,0.03510401409876278,216
0.0,2281,pfss_equator_abs_mean,speed_mean,pearson,-0.07891495043400615,36
0.0,2281,pfss_equator_abs_mean,speed_mean,spearman,-0.13590733590733592,36
0.0,2281,pfss_equator_abs_mean,bmag_mean,pearson,-0.03520498627618901,36
0.0,2281,pfss_equator_abs_mean,bmag_mean,spearman,-0.0362934362934363,36
0.0,2281,pfss_equator_abs_mean,density_mean,pearson,-0.1591737177560859,36
0.0,2281,pfss_equator_abs_mean,density_mean,spearman,-0.3099099099099099,36
0.0,2281,pfss_equator_abs_mean,pdyn_mean,pearson,-0.25621734955833525,36
0.0,2281,pfss_equator_abs_mean,pdyn_mean,spearman,-0.43938223938223947,36
0.0,2281,pfss_equator_abs_mean,ma_mean,pearson,-0.23513023113308104,36
0.0,2281,pfss_equator_abs_mean,ma_mean,spearman,-0.20514800514800519,36
0.0,2281,pfss_midlat_abs_mean,speed_mean,pearson,-0.05982736629551116,36
0.0,2281,pfss_midlat_abs_mean,speed_mean,spearman,-0.08262548262548262,36
0.0,2281,pfss_midlat_abs_mean,bmag_mean,pearson,-0.0074009770300470954,36
0.0,2281,pfss_midlat_abs_mean,bmag_mean,spearman,0.010038610038610039,36
0.0,2281,pfss_midlat_abs_mean,density_mean,pearson,-0.13969948517065894,36
0.0,2281,pfss_midlat_abs_mean,density_mean,spearman,-0.32972972972972975,36
0.0,2281,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.21834094861546685,36
0.0,2281,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.4311454311454312,36
0.0,2281,pfss_midlat_abs_mean,ma_mean,pearson,-0.23218852838572995,36
0.0,2281,pfss_midlat_abs_mean,ma_mean,spearman,-0.23268983268983273,36
0.0,2281,pfss_global_abs_mean,speed_mean,pearson,-0.0393322880640693,36
0.0,2281,pfss_global_abs_mean,speed_mean,spearman,-0.010553410553410554,36
0.0,2281,pfss_global_abs_mean,bmag_mean,pearson,0.026653547460130236,36
0.0,2281,pfss_global_abs_mean,bmag_mean,spearman,-0.004633204633204633,36
0.0,2281,pfss_global_abs_mean,density_mean,pearson,-0.09565864244900646,36
0.0,2281,pfss_global_abs_mean,density_mean,spearman,-0.31969111969111974,36
0.0,2281,pfss_global_abs_mean,pdyn_mean,pearson,-0.14750474228783855,36
0.0,2281,pfss_global_abs_mean,pdyn_mean,spearman,-0.3832689832689833,36
0.0,2281,pfss_global_abs_mean,ma_mean,pearson,-0.19919095743602017,36
0.0,2281,pfss_global_abs_mean,ma_mean,spearman,-0.15135135135135136,36
0.0,2283,pfss_equator_abs_mean,speed_mean,pearson,0.06978589997524404,36
0.0,2283,pfss_equator_abs_mean,speed_mean,spearman,0.17039897039897042,36
0.0,2283,pfss_equator_abs_mean,bmag_mean,pearson,-0.06629938201205673,36
0.0,2283,pfss_equator_abs_mean,bmag_mean,spearman,-0.029858429858429857,36
0.0,2283,pfss_equator_abs_mean,density_mean,pearson,-0.3188612282764793,36
0.0,2283,pfss_equator_abs_mean,density_mean,spearman,-0.3897039897039897,36
0.0,2283,pfss_equator_abs_mean,pdyn_mean,pearson,-0.3502989426852186,36
0.0,2283,pfss_equator_abs_mean,pdyn_mean,spearman,-0.38043758043758047,36
0.0,2283,pfss_equator_abs_mean,ma_mean,pearson,-0.276277955074788,36
0.0,2283,pfss_equator_abs_mean,ma_mean,spearman,-0.25817245817245815,36
0.0,2283,pfss_midlat_abs_mean,speed_mean,pearson,0.13798100409380626,36
0.0,2283,pfss_midlat_abs_mean,speed_mean,spearman,0.20025740025740027,36
0.0,2283,pfss_midlat_abs_mean,bmag_mean,pearson,-0.08017806323771241,36
0.0,2283,pfss_midlat_abs_mean,bmag_mean,spearman,-0.027284427284427287,36
0.0,2283,pfss_midlat_abs_mean,density_mean,pearson,-0.41528341320719153,36
0.0,2283,pfss_midlat_abs_mean,density_mean,spearman,-0.4924066924066925,36
0.0,2283,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.44441187771431345,36
0.0,2283,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.47696267696267697,36
0.0,2283,pfss_midlat_abs_mean,ma_mean,pearson,-0.35685613125485766,36
0.0,2283,pfss_midlat_abs_mean,ma_mean,spearman,-0.3348777348777349,36
0.0,2283,pfss_global_abs_mean,speed_mean,pearson,0.19521791430562777,36
0.0,2283,pfss_global_abs_mean,speed_mean,spearman,0.1770913770913771,36
0.0,2283,pfss_global_abs_mean,bmag_mean,pearson,-0.09969034328439919,36
0.0,2283,pfss_global_abs_mean,bmag_mean,spearman,0.014414414414414415,36
0.0,2283,pfss_global_abs_mean,density_mean,pearson,-0.49202768355678184,36
0.0,2283,pfss_global_abs_mean,density_mean,spearman,-0.5454311454311455,36
0.0,2283,pfss_global_abs_mean,pdyn_mean,pearson,-0.5249267700179903,36
0.0,2283,pfss_global_abs_mean,pdyn_mean,spearman,-0.5250965250965252,36
0.0,2283,pfss_global_abs_mean,ma_mean,pearson,-0.4412265426795111,36
0.0,2283,pfss_global_abs_mean,ma_mean,spearman,-0.41570141570141567,36
0.0,2284,pfss_equator_abs_mean,speed_mean,pearson,0.341181083077968,36
0.0,2284,pfss_equator_abs_mean,speed_mean,spearman,0.25894465894465896,36
0.0,2284,pfss_equator_abs_mean,bmag_mean,pearson,0.3474434042204808,36
0.0,2284,pfss_equator_abs_mean,bmag_mean,spearman,0.09369369369369371,36
0.0,2284,pfss_equator_abs_mean,density_mean,pearson,0.1819862960388592,36
0.0,2284,pfss_equator_abs_mean,density_mean,spearman,-0.08108108108108109,36
0.0,2284,pfss_equator_abs_mean,pdyn_mean,pearson,0.4511063154160911,36
0.0,2284,pfss_equator_abs_mean,pdyn_mean,spearman,0.050450450450450456,36
0.0,2284,pfss_equator_abs_mean,ma_mean,pearson,0.3947145877698572,36
0.0,2284,pfss_equator_abs_mean,ma_mean,spearman,0.13616473616473618,36
0.0,2284,pfss_midlat_abs_mean,speed_mean,pearson,0.2720396429071303,36
0.0,2284,pfss_midlat_abs_mean,speed_mean,spearman,0.2046332046332047,36
0.0,2284,pfss_midlat_abs_mean,bmag_mean,pearson,0.3846911763696079,36
0.0,2284,pfss_midlat_abs_mean,bmag_mean,spearman,0.23217503217503221,36
0.0,2284,pfss_midlat_abs_mean,density_mean,pearson,0.27145709722238676,36
0.0,2284,pfss_midlat_abs_mean,density_mean,spearman,0.08828828828828829,36
0.0,2284,pfss_midlat_abs_mean,pdyn_mean,pearson,0.46172364508266805,36
0.0,2284,pfss_midlat_abs_mean,pdyn_mean,spearman,0.13745173745173747,36
0.0,2284,pfss_midlat_abs_mean,ma_mean,pearson,0.37425312656875237,36
0.0,2284,pfss_midlat_abs_mean,ma_mean,spearman,0.07464607464607464,36
0.0,2284,pfss_global_abs_mean,speed_mean,pearson,0.058617252823541466,36
0.0,2284,pfss_global_abs_mean,speed_mean,spearman,0.15135135135135136,36
0.0,2284,pfss_global_abs_mean,bmag_mean,pearson,0.3577570330349893,36
0.0,2284,pfss_global_abs_mean,bmag_mean,spearman,0.3287001287001287,36
0.0,2284,pfss_global_abs_mean,density_mean,pearson,0.29609161995021593,36
0.0,2284,pfss_global_abs_mean,density_mean,spearman,0.2115830115830116,36
0.0,2284,pfss_global_abs_mean,pdyn_mean,pearson,0.33831169860406646,36
0.0,2284,pfss_global_abs_mean,pdyn_mean,spearman,0.14723294723294725,36
0.0,2284,pfss_global_abs_mean,ma_mean,pearson,0.13408576431579333,36
0.0,2284,pfss_global_abs_mean,ma_mean,spearman,-0.07773487773487774,36
0.0,2286,pfss_equator_abs_mean,speed_mean,pearson,-0.40424010982171243,36
0.0,2286,pfss_equator_abs_mean,speed_mean,spearman,-0.3371943371943372,36
0.0,2286,pfss_equator_abs_mean,bmag_mean,pearson,-0.1689819154391751,36
0.0,2286,pfss_equator_abs_mean,bmag_mean,spearman,-0.2625482625482626,36
0.0,2286,pfss_equator_abs_mean,density_mean,pearson,0.21716140102788442,36
0.0,2286,pfss_equator_abs_mean,density_mean,spearman,0.19974259974259975,36
0.0,2286,pfss_equator_abs_mean,pdyn_mean,pearson,0.01453523587580674,36
0.0,2286,pfss_equator_abs_mean,pdyn_mean,spearman,-0.04555984555984556,36
0.0,2286,pfss_equator_abs_mean,ma_mean,pearson,0.17128665602198206,36
0.0,2286,pfss_equator_abs_mean,ma_mean,spearman,0.2074646074646075,36
0.0,2286,pfss_midlat_abs_mean,speed_mean,pearson,-0.37408658205499834,36
0.0,2286,pfss_midlat_abs_mean,speed_mean,spearman,-0.2146718146718147,36
0.0,2286,pfss_midlat_abs_mean,bmag_mean,pearson,-0.24017908783507186,36
0.0,2286,pfss_midlat_abs_mean,bmag_mean,spearman,-0.28442728442728443,36
0.0,2286,pfss_midlat_abs_mean,density_mean,pearson,0.1857345342229062,36
0.0,2286,pfss_midlat_abs_mean,density_mean,spearman,0.1812097812097812,36
0.0,2286,pfss_midlat_abs_mean,pdyn_mean,pearson,0.007367935841131417,36
0.0,2286,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.016473616473616476,36
0.0,2286,pfss_midlat_abs_mean,ma_mean,pearson,0.23036202997595112,36
0.0,2286,pfss_midlat_abs_mean,ma_mean,spearman,0.24658944658944662,36
0.0,2286,pfss_global_abs_mean,speed_mean,pearson,-0.31750583345954464,36
0.0,2286,pfss_global_abs_mean,speed_mean,spearman,-0.013642213642213644,36
0.0,2286,pfss_global_abs_mean,bmag_mean,pearson,-0.353351208121431,36
0.0,2286,pfss_global_abs_mean,bmag_mean,spearman,-0.34517374517374516,36
0.0,2286,pfss_global_abs_mean,density_mean,pearson,0.08798956471943417,36
0.0,2286,pfss_global_abs_mean,density_mean,spearman,0.0725868725868726,36
0.0,2286,pfss_global_abs_mean,pdyn_mean,pearson,-0.028571974511639734,36
0.0,2286,pfss_global_abs_mean,pdyn_mean,spearman,-0.06280566280566281,36
0.0,2286,pfss_global_abs_mean,ma_mean,pearson,0.30663404741229283,36
0.0,2286,pfss_global_abs_mean,ma_mean,spearman,0.32149292149292147,36
0.0,2287,pfss_equator_abs_mean,speed_mean,pearson,0.13857914299542456,36
0.0,2287,pfss_equator_abs_mean,speed_mean,spearman,0.209009009009009,36
0.0,2287,pfss_equator_abs_mean,bmag_mean,pearson,0.18279819513772183,36
0.0,2287,pfss_equator_abs_mean,bmag_mean,spearman,0.24813384813384814,36
0.0,2287,pfss_equator_abs_mean,density_mean,pearson,-0.016158255229961803,36
0.0,2287,pfss_equator_abs_mean,density_mean,spearman,0.2728442728442729,36
0.0,2287,pfss_equator_abs_mean,pdyn_mean,pearson,0.017996055316971748,36
0.0,2287,pfss_equator_abs_mean,pdyn_mean,spearman,0.2684684684684685,36
0.0,2287,pfss_equator_abs_mean,ma_mean,pearson,-0.03365953303310066,36
0.0,2287,pfss_equator_abs_mean,ma_mean,spearman,-0.016473616473616476,36
0.0,2287,pfss_midlat_abs_mean,speed_mean,pearson,0.17900826986283067,36
0.0,2287,pfss_midlat_abs_mean,speed_mean,spearman,0.24890604890604892,36
0.0,2287,pfss_midlat_abs_mean,bmag_mean,pearson,0.18273912240617568,36
0.0,2287,pfss_midlat_abs_mean,bmag_mean,spearman,0.19922779922779926,36
0.0,2287,pfss_midlat_abs_mean,density_mean,pearson,-0.006466012880340884,36
0.0,2287,pfss_midlat_abs_mean,density_mean,spearman,0.2715572715572716,36
0.0,2287,pfss_midlat_abs_mean,pdyn_mean,pearson,0.027591763636904097,36
0.0,2287,pfss_midlat_abs_mean,pdyn_mean,spearman,0.293951093951094,36
0.0,2287,pfss_midlat_abs_mean,ma_mean,pearson,0.02893259487593604,36
0.0,2287,pfss_midlat_abs_mean,ma_mean,spearman,0.061003861003861015,36
0.0,2287,pfss_global_abs_mean,speed_mean,pearson,0.20324803876603756,36
0.0,2287,pfss_global_abs_mean,speed_mean,spearman,0.23166023166023167,36
0.0,2287,pfss_global_abs_mean,bmag_mean,pearson,0.16533350676436726,36
0.0,2287,pfss_global_abs_mean,bmag_mean,spearman,0.16962676962676965,36
0.0,2287,pfss_global_abs_mean,density_mean,pearson,-0.003283698624599494,36
0.0,2287,pfss_global_abs_mean,density_mean,spearman,0.24092664092664096,36
0.0,2287,pfss_global_abs_mean,pdyn_mean,pearson,0.01836955377910614,36
0.0,2287,pfss_global_abs_mean,pdyn_mean,spearman,0.26924066924066925,36
0.0,2287,pfss_global_abs_mean,ma_mean,pearson,0.10889849637887661,36
0.0,2287,pfss_global_abs_mean,ma_mean,spearman,0.07722007722007723,36
0.0,2290,pfss_equator_abs_mean,speed_mean,pearson,-0.01922253766190302,36
0.0,2290,pfss_equator_abs_mean,speed_mean,spearman,-0.007722007722007722,36
0.0,2290,pfss_equator_abs_mean,bmag_mean,pearson,-0.1438702447002822,36
0.0,2290,pfss_equator_abs_mean,bmag_mean,spearman,-0.1711711711711712,36
0.0,2290,pfss_equator_abs_mean,density_mean,pearson,0.0012260342402741918,36
0.0,2290,pfss_equator_abs_mean,density_mean,spearman,0.10373230373230374,36
0.0,2290,pfss_equator_abs_mean,pdyn_mean,pearson,0.04269732688107608,36
0.0,2290,pfss_equator_abs_mean,pdyn_mean,spearman,0.12483912483912483,36
0.0,2290,pfss_equator_abs_mean,ma_mean,pearson,0.24357456094431112,36
0.0,2290,pfss_equator_abs_mean,ma_mean,spearman,0.2990990990990991,36
0.0,2290,pfss_midlat_abs_mean,speed_mean,pearson,-0.06626019773336468,36
0.0,2290,pfss_midlat_abs_mean,speed_mean,spearman,-0.02908622908622909,36
0.0,2290,pfss_midlat_abs_mean,bmag_mean,pearson,-0.1565197913574942,36
0.0,2290,pfss_midlat_abs_mean,bmag_mean,spearman,-0.1752895752895753,36
0.0,2290,pfss_midlat_abs_mean,density_mean,pearson,0.0381849892771454,36
0.0,2290,pfss_midlat_abs_mean,density_mean,spearman,0.11917631917631917,36
0.0,2290,pfss_midlat_abs_mean,pdyn_mean,pearson,0.06301535737948392,36
0.0,2290,pfss_midlat_abs_mean,pdyn_mean,spearman,0.13281853281853281,36
0.0,2290,pfss_midlat_abs_mean,ma_mean,pearson,0.26917194938823563,36
0.0,2290,pfss_midlat_abs_mean,ma_mean,spearman,0.30810810810810807,36
0.0,2290,pfss_global_abs_mean,speed_mean,pearson,-0.1773655805960629,36
0.0,2290,pfss_global_abs_mean,speed_mean,spearman,-0.11171171171171172,36
0.0,2290,pfss_global_abs_mean,bmag_mean,pearson,-0.17384041187994764,36
0.0,2290,pfss_global_abs_mean,bmag_mean,spearman,-0.19433719433719435,36
0.0,2290,pfss_global_abs_mean,density_mean,pearson,0.13926266791976386,36
0.0,2290,pfss_global_abs_mean,density_mean,spearman,0.22368082368082373,36
0.0,2290,pfss_global_abs_mean,pdyn_mean,pearson,0.1227454708442415,36
0.0,2290,pfss_global_abs_mean,pdyn_mean,spearman,0.21338481338481338,36
0.0,2290,pfss_global_abs_mean,ma_mean,pearson,0.3283354242822802,36
0.0,2290,pfss_global_abs_mean,ma_mean,spearman,0.372972972972973,36
5.0,all,pfss_equator_abs_mean,speed_mean,pearson,0.03826025962862951,215
5.0,all,pfss_equator_abs_mean,speed_mean,spearman,-0.034327130465533415,215
5.0,all,pfss_equator_abs_mean,bmag_mean,pearson,0.07401308043186484,216
5.0,all,pfss_equator_abs_mean,bmag_mean,spearman,0.03278083376846803,216
5.0,all,pfss_equator_abs_mean,density_mean,pearson,0.0664176794410526,215
5.0,all,pfss_equator_abs_mean,density_mean,spearman,0.03477746383636408,215
5.0,all,pfss_equator_abs_mean,pdyn_mean,pearson,0.10809852735250093,215
5.0,all,pfss_equator_abs_mean,pdyn_mean,spearman,0.025458233717307835,215
5.0,all,pfss_equator_abs_mean,ma_mean,pearson,0.0695372695573817,215
5.0,all,pfss_equator_abs_mean,ma_mean,spearman,0.026078871742857834,215
5.0,all,pfss_midlat_abs_mean,speed_mean,pearson,0.028647803670967063,215
5.0,all,pfss_midlat_abs_mean,speed_mean,spearman,-0.0180365651739036,215
5.0,all,pfss_midlat_abs_mean,bmag_mean,pearson,0.06393460975528281,216
5.0,all,pfss_midlat_abs_mean,bmag_mean,spearman,0.01698223185691477,216
5.0,all,pfss_midlat_abs_mean,density_mean,pearson,0.06484212277328907,215
5.0,all,pfss_midlat_abs_mean,density_mean,spearman,0.03824410152382332,215
5.0,all,pfss_midlat_abs_mean,pdyn_mean,pearson,0.09996420786124681,215
5.0,all,pfss_midlat_abs_mean,pdyn_mean,spearman,0.036432901060156,215
5.0,all,pfss_midlat_abs_mean,ma_mean,pearson,0.07728006003711926,215
5.0,all,pfss_midlat_abs_mean,ma_mean,spearman,0.042289115892680335,215
5.0,all,pfss_global_abs_mean,speed_mean,pearson,-0.017738047406650505,215
5.0,all,pfss_global_abs_mean,speed_mean,spearman,-0.009200308508288431,215
5.0,all,pfss_global_abs_mean,bmag_mean,pearson,0.03280973591924567,216
5.0,all,pfss_global_abs_mean,bmag_mean,spearman,-0.006267046682532864,216
5.0,all,pfss_global_abs_mean,density_mean,pearson,0.05458735785519427,215
5.0,all,pfss_global_abs_mean,density_mean,spearman,0.047749281557149414,215
5.0,all,pfss_global_abs_mean,pdyn_mean,pearson,0.05821317511430345,215
5.0,all,pfss_global_abs_mean,pdyn_mean,spearman,0.04691250694293511,215
5.0,all,pfss_global_abs_mean,ma_mean,pearson,0.07044891799133801,215
5.0,all,pfss_global_abs_mean,ma_mean,spearman,0.05491680552536888,215
5.0,2281,pfss_equator_abs_mean,speed_mean,pearson,-0.17984319817491987,36
5.0,2281,pfss_equator_abs_mean,speed_mean,spearman,-0.28648648648648656,36
5.0,2281,pfss_equator_abs_mean,bmag_mean,pearson,0.0012141749557656749,36
5.0,2281,pfss_equator_abs_mean,bmag_mean,spearman,0.03346203346203346,36
5.0,2281,pfss_equator_abs_mean,density_mean,pearson,-0.10110069091273743,36
5.0,2281,pfss_equator_abs_mean,density_mean,spearman,-0.2813384813384814,36
5.0,2281,pfss_equator_abs_mean,pdyn_mean,pearson,-0.20304999735716098,36
5.0,2281,pfss_equator_abs_mean,pdyn_mean,spearman,-0.6025740025740026,36
5.0,2281,pfss_equator_abs_mean,ma_mean,pearson,-0.2915090794866925,36
5.0,2281,pfss_equator_abs_mean,ma_mean,spearman,-0.2815958815958816,36
5.0,2281,pfss_midlat_abs_mean,speed_mean,pearson,-0.1572471327266906,36
5.0,2281,pfss_midlat_abs_mean,speed_mean,spearman,-0.22445302445302445,36
5.0,2281,pfss_midlat_abs_mean,bmag_mean,pearson,0.024476252891755423,36
5.0,2281,pfss_midlat_abs_mean,bmag_mean,spearman,0.04041184041184042,36
5.0,2281,pfss_midlat_abs_mean,density_mean,pearson,-0.0874241578751275,36
5.0,2281,pfss_midlat_abs_mean,density_mean,spearman,-0.31119691119691123,36
5.0,2281,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.1740651929878265,36
5.0,2281,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.6005148005148006,36
5.0,2281,pfss_midlat_abs_mean,ma_mean,pearson,-0.2865683327939728,36
5.0,2281,pfss_midlat_abs_mean,ma_mean,spearman,-0.287001287001287,36
5.0,2281,pfss_global_abs_mean,speed_mean,pearson,-0.12701606667865825,36
5.0,2281,pfss_global_abs_mean,speed_mean,spearman,-0.12097812097812098,36
5.0,2281,pfss_global_abs_mean,bmag_mean,pearson,0.05282963846229075,36
5.0,2281,pfss_global_abs_mean,bmag_mean,spearman,0.015701415701415703,36
5.0,2281,pfss_global_abs_mean,density_mean,pearson,-0.053660984797420506,36
5.0,2281,pfss_global_abs_mean,density_mean,spearman,-0.296010296010296,36
5.0,2281,pfss_global_abs_mean,pdyn_mean,pearson,-0.1169371523675314,36
5.0,2281,pfss_global_abs_mean,pdyn_mean,spearman,-0.5364221364221364,36
5.0,2281,pfss_global_abs_mean,ma_mean,pearson,-0.2511490204449509,36
5.0,2281,pfss_global_abs_mean,ma_mean,spearman,-0.2193050193050193,36
5.0,2283,pfss_equator_abs_mean,speed_mean,pearson,0.07762739046267478,36
5.0,2283,pfss_equator_abs_mean,speed_mean,spearman,0.1734877734877735,36
5.0,2283,pfss_equator_abs_mean,bmag_mean,pearson,-0.11743926727213759,36
5.0,2283,pfss_equator_abs_mean,bmag_mean,spearman,-0.12123552123552124,36
5.0,2283,pfss_equator_abs_mean,density_mean,pearson,-0.3709947086404194,36
5.0,2283,pfss_equator_abs_mean,density_mean,spearman,-0.38764478764478766,36
5.0,2283,pfss_equator_abs_mean,pdyn_mean,pearson,-0.38159538486502514,36
5.0,2283,pfss_equator_abs_mean,pdyn_mean,spearman,-0.37915057915057915,36
5.0,2283,pfss_equator_abs_mean,ma_mean,pearson,-0.19515350616729837,36
5.0,2283,pfss_equator_abs_mean,ma_mean,spearman,-0.11943371943371943,36
5.0,2283,pfss_midlat_abs_mean,speed_mean,pearson,0.13761007298055505,36
5.0,2283,pfss_midlat_abs_mean,speed_mean,spearman,0.18301158301158302,36
5.0,2283,pfss_midlat_abs_mean,bmag_mean,pearson,-0.14691230545625258,36
5.0,2283,pfss_midlat_abs_mean,bmag_mean,spearman,-0.15135135135135136,36
5.0,2283,pfss_midlat_abs_mean,density_mean,pearson,-0.4740724328426736,36
5.0,2283,pfss_midlat_abs_mean,density_mean,spearman,-0.5052767052767053,36
5.0,2283,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.4797039162696645,36
5.0,2283,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.49909909909909916,36
5.0,2283,pfss_midlat_abs_mean,ma_mean,pearson,-0.2542492487098119,36
5.0,2283,pfss_midlat_abs_mean,ma_mean,spearman,-0.19562419562419564,36
5.0,2283,pfss_global_abs_mean,speed_mean,pearson,0.18529991638523158,36
5.0,2283,pfss_global_abs_mean,speed_mean,spearman,0.16138996138996142,36
5.0,2283,pfss_global_abs_mean,bmag_mean,pearson,-0.1642619158351563,36
5.0,2283,pfss_global_abs_mean,bmag_mean,spearman,-0.08545688545688547,36
5.0,2283,pfss_global_abs_mean,density_mean,pearson,-0.5735796167390916,36
5.0,2283,pfss_global_abs_mean,density_mean,spearman,-0.5693693693693693,36
5.0,2283,pfss_global_abs_mean,pdyn_mean,pearson,-0.5825328281176577,36
5.0,2283,pfss_global_abs_mean,pdyn_mean,spearman,-0.5593307593307594,36
5.0,2283,pfss_global_abs_mean,ma_mean,pearson,-0.3444817443151593,36
5.0,2283,pfss_global_abs_mean,ma_mean,spearman,-0.30604890604890606,36
5.0,2284,pfss_equator_abs_mean,speed_mean,pearson,0.43887709706924616,36
5.0,2284,pfss_equator_abs_mean,speed_mean,spearman,0.30321750321750324,36
5.0,2284,pfss_equator_abs_mean,bmag_mean,pearson,0.3789489579755979,36
5.0,2284,pfss_equator_abs_mean,bmag_mean,spearman,0.22290862290862293,36
5.0,2284,pfss_equator_abs_mean,density_mean,pearson,0.2297658991647249,36
5.0,2284,pfss_equator_abs_mean,density_mean,spearman,-0.0913770913770914,36
5.0,2284,pfss_equator_abs_mean,pdyn_mean,pearson,0.5482363358519978,36
5.0,2284,pfss_equator_abs_mean,pdyn_mean,spearman,0.09472329472329473,36
5.0,2284,pfss_equator_abs_mean,ma_mean,pearson,0.34521817779023006,36
5.0,2284,pfss_equator_abs_mean,ma_mean,spearman,-0.02496782496782497,36
5.0,2284,pfss_midlat_abs_mean,speed_mean,pearson,0.38082750560458667,36
5.0,2284,pfss_midlat_abs_mean,speed_mean,spearman,0.24581724581724582,36
5.0,2284,pfss_midlat_abs_mean,bmag_mean,pearson,0.42198151744718637,36
5.0,2284,pfss_midlat_abs_mean,bmag_mean,spearman,0.2751608751608752,36
5.0,2284,pfss_midlat_abs_mean,density_mean,pearson,0.3322766712998553,36
5.0,2284,pfss_midlat_abs_mean,density_mean,spearman,0.11634491634491637,36
5.0,2284,pfss_midlat_abs_mean,pdyn_mean,pearson,0.5749341322098589,36
5.0,2284,pfss_midlat_abs_mean,pdyn_mean,spearman,0.23912483912483914,36
5.0,2284,pfss_midlat_abs_mean,ma_mean,pearson,0.33752813615032656,36
5.0,2284,pfss_midlat_abs_mean,ma_mean,spearman,0.018532818532818532,36
5.0,2284,pfss_global_abs_mean,speed_mean,pearson,0.15402879955524162,36
5.0,2284,pfss_global_abs_mean,speed_mean,spearman,0.17039897039897042,36
5.0,2284,pfss_global_abs_mean,bmag_mean,pearson,0.40531272201371765,36
5.0,2284,pfss_global_abs_mean,bmag_mean,spearman,0.35469755469755476,36
5.0,2284,pfss_global_abs_mean,density_mean,pearson,0.3733050822900649,36
5.0,2284,pfss_global_abs_mean,density_mean,spearman,0.23346203346203348,36
5.0,2284,pfss_global_abs_mean,pdyn_mean,pearson,0.45543788337505164,36
5.0,2284,pfss_global_abs_mean,pdyn_mean,spearman,0.2574002574002574,36
5.0,2284,pfss_global_abs_mean,ma_mean,pearson,0.12238816431220484,36
5.0,2284,pfss_global_abs_mean,ma_mean,spearman,-0.1485199485199485,36
5.0,2286,pfss_equator_abs_mean,speed_mean,pearson,-0.48111350892600946,35
5.0,2286,pfss_equator_abs_mean,speed_mean,spearman,-0.3495798319327731,35
5.0,2286,pfss_equator_abs_mean,bmag_mean,pearson,-0.1120232635336731,36
5.0,2286,pfss_equator_abs_mean,bmag_mean,spearman,-0.09832689832689835,36
5.0,2286,pfss_equator_abs_mean,density_mean,pearson,0.26276727477389095,35
