scan_shift_deg,cr,x,y,method,r,n
0.0,2283,pfss_midlat_abs_mean,bmag_mean,spearman,-0.024195624195624193,36
0.0,2283,pfss_midlat_abs_mean,density_mean,pearson,-0.36260923000997597,36
0.0,2283,pfss_midlat_abs_mean,density_mean,spearman,-0.48983268983268985,36
0.0,2283,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.4239793804586044,36
0.0,2283,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.5153153153153153,36
0.0,2283,pfss_midlat_abs_mean,ma_mean,pearson,-0.4029356685980751,36
0.0,2283,pfss_midlat_abs_mean,ma_mean,spearman,-0.3335907335907336,36
0.0,2283,pfss_global_abs_mean,speed_mean,pearson,0.08211379890253778,36
0.0,2283,pfss_global_abs_mean,speed_mean,spearman,0.0918918918918919,36
0.0,2283,pfss_global_abs_mean,bmag_mean,pearson,-0.06914328081027207,36
0.0,2283,pfss_global_abs_mean,bmag_mean,spearman,0.054568854568854575,36
0.0,2283,pfss_global_abs_mean,density_mean,pearson,-0.43628128586778386,36
0.0,2283,pfss_global_abs_mean,density_mean,spearman,-0.5338481338481339,36
0.0,2283,pfss_global_abs_mean,pdyn_mean,pearson,-0.49410755535864465,36
0.0,2283,pfss_global_abs_mean,pdyn_mean,spearman,-0.5382239382239382,36
0.0,2283,pfss_global_abs_mean,ma_mean,pearson,-0.4687286222811567,36
0.0,2283,pfss_global_abs_mean,ma_mean,spearman,-0.4424710424710425,36
0.0,2284,pfss_equator_abs_mean,speed_mean,pearson,-0.11744511157503601,36
0.0,2284,pfss_equator_abs_mean,speed_mean,spearman,-0.1263835263835264,36
0.0,2284,pfss_equator_abs_mean,bmag_mean,pearson,0.22643897491712509,36
0.0,2284,pfss_equator_abs_mean,bmag_mean,spearman,0.11454311454311455,36
0.0,2284,pfss_equator_abs_mean,density_mean,pearson,0.19490619949067822,36
0.0,2284,pfss_equator_abs_mean,density_mean,spearman,0.1590733590733591,36
0.0,2284,pfss_equator_abs_mean,pdyn_mean,pearson,0.19832543712775016,36
0.0,2284,pfss_equator_abs_mean,pdyn_mean,spearman,-0.054054054054054064,36
0.0,2284,pfss_equator_abs_mean,ma_mean,pearson,0.21648402508485762,36
0.0,2284,pfss_equator_abs_mean,ma_mean,spearman,-0.08314028314028314,36
0.0,2284,pfss_midlat_abs_mean,speed_mean,pearson,-0.21082361534989916,36
0.0,2284,pfss_midlat_abs_mean,speed_mean,spearman,-0.1446589446589447,36
0.0,2284,pfss_midlat_abs_mean,bmag_mean,pearson,0.23133170878780726,36
0.0,2284,pfss_midlat_abs_mean,bmag_mean,spearman,0.2362934362934363,36
0.0,2284,pfss_midlat_abs_mean,density_mean,pearson,0.2459327484636235,36
0.0,2284,pfss_midlat_abs_mean,density_mean,spearman,0.25920205920205924,36
0.0,2284,pfss_midlat_abs_mean,pdyn_mean,pearson,0.16839851457503152,36
0.0,2284,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.03191763191763192,36
0.0,2284,pfss_midlat_abs_mean,ma_mean,pearson,0.16880963774671598,36
0.0,2284,pfss_midlat_abs_mean,ma_mean,spearman,-0.1734877734877735,36
0.0,2284,pfss_global_abs_mean,speed_mean,pearson,-0.3603553231842465,36
0.0,2284,pfss_global_abs_mean,speed_mean,spearman,-0.13204633204633207,36
0.0,2284,pfss_global_abs_mean,bmag_mean,pearson,0.18633288871360063,36
0.0,2284,pfss_global_abs_mean,bmag_mean,spearman,0.2893178893178894,36
0.0,2284,pfss_global_abs_mean,density_mean,pearson,0.23374986676149423,36
0.0,2284,pfss_global_abs_mean,density_mean,spearman,0.29317889317889323,36
0.0,2284,pfss_global_abs_mean,pdyn_mean,pearson,0.04382441529249449,36
0.0,2284,pfss_global_abs_mean,pdyn_mean,spearman,0.011325611325611325,36
0.0,2284,pfss_global_abs_mean,ma_mean,pearson,-0.05583399718042878,36
0.0,2284,pfss_global_abs_mean,ma_mean,spearman,-0.21544401544401545,36
0.0,2286,pfss_equator_abs_mean,speed_mean,pearson,-0.12810227120198678,36
0.0,2286,pfss_equator_abs_mean,speed_mean,spearman,-0.07464607464607464,36
0.0,2286,pfss_equator_abs_mean,bmag_mean,pearson,-0.16577430363997298,36
0.0,2286,pfss_equator_abs_mean,bmag_mean,spearman,-0.21673101673101675,36
0.0,2286,pfss_equator_abs_mean,density_mean,pearson,0.09899555029025597,36
0.0,2286,pfss_equator_abs_mean,density_mean,spearman,0.046846846846846854,36
0.0,2286,pfss_equator_abs_mean,pdyn_mean,pearson,0.00028927133964518233,36
0.0,2286,pfss_equator_abs_mean,pdyn_mean,spearman,-0.01724581724581725,36
0.0,2286,pfss_equator_abs_mean,ma_mean,pearson,0.132845713296257,36
0.0,2286,pfss_equator_abs_mean,ma_mean,spearman,0.1500643500643501,36
0.0,2286,pfss_midlat_abs_mean,speed_mean,pearson,-0.03188266454741804,36
0.0,2286,pfss_midlat_abs_mean,speed_mean,spearman,0.027799227799227798,36
0.0,2286,pfss_midlat_abs_mean,bmag_mean,pearson,-0.24565420733201412,36
0.0,2286,pfss_midlat_abs_mean,bmag_mean,spearman,-0.32329472329472336,36
0.0,2286,pfss_midlat_abs_mean,density_mean,pearson,0.03405924089586228,36
0.0,2286,pfss_midlat_abs_mean,density_mean,spearman,0.01621621621621622,36
0.0,2286,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.0216254429194021,36
0.0,2286,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.03835263835263836,36
0.0,2286,pfss_midlat_abs_mean,ma_mean,pearson,0.19624872052454392,36
0.0,2286,pfss_midlat_abs_mean,ma_mean,spearman,0.23397683397683397,36
0.0,2286,pfss_global_abs_mean,speed_mean,pearson,-0.009863789506917462,36
0.0,2286,pfss_global_abs_mean,speed_mean,spearman,0.18301158301158302,36
0.0,2286,pfss_global_abs_mean,bmag_mean,pearson,-0.3337538279698119,36
0.0,2286,pfss_global_abs_mean,bmag_mean,spearman,-0.3842985842985843,36
0.0,2286,pfss_global_abs_mean,density_mean,pearson,-0.045735858310429166,36
0.0,2286,pfss_global_abs_mean,density_mean,spearman,-0.01904761904761905,36
0.0,2286,pfss_global_abs_mean,pdyn_mean,pearson,-0.05418646750575103,36
0.0,2286,pfss_global_abs_mean,pdyn_mean,spearman,-0.05791505791505792,36
0.0,2286,pfss_global_abs_mean,ma_mean,pearson,0.24434293231089085,36
0.0,2286,pfss_global_abs_mean,ma_mean,spearman,0.32406692406692406,36
0.0,2287,pfss_equator_abs_mean,speed_mean,pearson,-0.05539964763545129,36
0.0,2287,pfss_equator_abs_mean,speed_mean,spearman,0.03912483912483913,36
0.0,2287,pfss_equator_abs_mean,bmag_mean,pearson,-0.1806115158883105,36
0.0,2287,pfss_equator_abs_mean,bmag_mean,spearman,-0.15624195624195625,36
0.0,2287,pfss_equator_abs_mean,density_mean,pearson,-0.24555815693882702,36
0.0,2287,pfss_equator_abs_mean,density_mean,spearman,-0.25045045045045045,36
0.0,2287,pfss_equator_abs_mean,pdyn_mean,pearson,-0.22250489654542935,36
0.0,2287,pfss_equator_abs_mean,pdyn_mean,spearman,-0.2136422136422137,36
0.0,2287,pfss_equator_abs_mean,ma_mean,pearson,0.011992872945392658,36
0.0,2287,pfss_equator_abs_mean,ma_mean,spearman,0.026769626769626777,36
0.0,2287,pfss_midlat_abs_mean,speed_mean,pearson,0.05360142944951159,36
0.0,2287,pfss_midlat_abs_mean,speed_mean,spearman,0.16525096525096525,36
0.0,2287,pfss_midlat_abs_mean,bmag_mean,pearson,-0.12359771437790192,36
0.0,2287,pfss_midlat_abs_mean,bmag_mean,spearman,-0.10888030888030889,36
0.0,2287,pfss_midlat_abs_mean,density_mean,pearson,-0.2164898226423073,36
0.0,2287,pfss_midlat_abs_mean,density_mean,spearman,-0.15032175032175035,36
0.0,2287,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.17991607085514286,36
0.0,2287,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.08211068211068212,36
0.0,2287,pfss_midlat_abs_mean,ma_mean,pearson,0.10854277314934807,36
0.0,2287,pfss_midlat_abs_mean,ma_mean,spearman,0.08957528957528958,36
0.0,2287,pfss_global_abs_mean,speed_mean,pearson,0.05090478367777613,36
0.0,2287,pfss_global_abs_mean,speed_mean,spearman,0.08314028314028314,36
0.0,2287,pfss_global_abs_mean,bmag_mean,pearson,-0.1220660245577705,36
0.0,2287,pfss_global_abs_mean,bmag_mean,spearman,-0.10630630630630632,36
0.0,2287,pfss_global_abs_mean,density_mean,pearson,-0.2351623313554321,36
0.0,2287,pfss_global_abs_mean,density_mean,spearman,-0.059202059202059204,36
0.0,2287,pfss_global_abs_mean,pdyn_mean,pearson,-0.2164611008610299,36
0.0,2287,pfss_global_abs_mean,pdyn_mean,spearman,-0.030630630630630633,36
0.0,2287,pfss_global_abs_mean,ma_mean,pearson,0.16980535789832912,36
0.0,2287,pfss_global_abs_mean,ma_mean,spearman,0.11351351351351353,36
0.0,2290,pfss_equator_abs_mean,speed_mean,pearson,0.25877610850771604,36
0.0,2290,pfss_equator_abs_mean,speed_mean,spearman,0.32689832689832693,36
0.0,2290,pfss_equator_abs_mean,bmag_mean,pearson,-0.16701464049409273,36
0.0,2290,pfss_equator_abs_mean,bmag_mean,spearman,-0.10888030888030889,36
0.0,2290,pfss_equator_abs_mean,density_mean,pearson,-0.30768064570692705,36
0.0,2290,pfss_equator_abs_mean,density_mean,spearman,-0.32741312741312745,36
0.0,2290,pfss_equator_abs_mean,pdyn_mean,pearson,-0.19333062190638944,36
0.0,2290,pfss_equator_abs_mean,pdyn_mean,spearman,-0.19639639639639642,36
0.0,2290,pfss_equator_abs_mean,ma_mean,pearson,0.043811334901063696,36
0.0,2290,pfss_equator_abs_mean,ma_mean,spearman,0.018275418275418277,36
0.0,2290,pfss_midlat_abs_mean,speed_mean,pearson,0.21193445833491797,36
0.0,2290,pfss_midlat_abs_mean,speed_mean,spearman,0.28906048906048903,36
0.0,2290,pfss_midlat_abs_mean,bmag_mean,pearson,-0.19353520877892358,36
0.0,2290,pfss_midlat_abs_mean,bmag_mean,spearman,-0.13384813384813385,36
0.0,2290,pfss_midlat_abs_mean,density_mean,pearson,-0.29013180135237815,36
0.0,2290,pfss_midlat_abs_mean,density_mean,spearman,-0.32432432432432434,36
0.0,2290,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.19838850926899934,36
0.0,2290,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.21209781209781212,36
0.0,2290,pfss_midlat_abs_mean,ma_mean,pearson,0.05305639211756067,36
0.0,2290,pfss_midlat_abs_mean,ma_mean,spearman,0.032175032175032175,36
0.0,2290,pfss_global_abs_mean,speed_mean,pearson,0.08195068306955876,36
0.0,2290,pfss_global_abs_mean,speed_mean,spearman,0.17297297297297298,36
0.0,2290,pfss_global_abs_mean,bmag_mean,pearson,-0.24391752176606296,36
0.0,2290,pfss_global_abs_mean,bmag_mean,spearman,-0.1927927927927928,36
0.0,2290,pfss_global_abs_mean,density_mean,pearson,-0.17877820988455337,36
0.0,2290,pfss_global_abs_mean,density_mean,spearman,-0.1842985842985843,36
0.0,2290,pfss_global_abs_mean,pdyn_mean,pearson,-0.14059058982055808,36
0.0,2290,pfss_global_abs_mean,pdyn_mean,spearman,-0.10862290862290863,36
0.0,2290,pfss_global_abs_mean,ma_mean,pearson,0.14321845867407237,36
0.0,2290,pfss_global_abs_mean,ma_mean,spearman,0.1474903474903475,36
5.0,all,pfss_equator_abs_mean,speed_mean,pearson,-0.021424111142179226,215
5.0,all,pfss_equator_abs_mean,speed_mean,spearman,-0.0675458045742706,215
5.0,all,pfss_equator_abs_mean,bmag_mean,pearson,0.006509627416006184,216
5.0,all,pfss_equator_abs_mean,bmag_mean,spearman,0.03520286929046534,216
5.0,all,pfss_equator_abs_mean,density_mean,pearson,-0.06548307804040387,215
5.0,all,pfss_equator_abs_mean,density_mean,spearman,-0.06424086551232823,215
5.0,all,pfss_equator_abs_mean,pdyn_mean,pearson,-0.0058372617606025695,215
5.0,all,pfss_equator_abs_mean,pdyn_mean,spearman,-0.09046342582530367,215
5.0,all,pfss_equator_abs_mean,ma_mean,pearson,-0.023297615269165496,215
5.0,all,pfss_equator_abs_mean,ma_mean,spearman,-0.07760993986814461,215
5.0,all,pfss_midlat_abs_mean,speed_mean,pearson,-0.034245847664808,215
5.0,all,pfss_midlat_abs_mean,speed_mean,spearman,-0.03643597472168222,215
5.0,all,pfss_midlat_abs_mean,bmag_mean,pearson,0.007800839164195573,216
5.0,all,pfss_midlat_abs_mean,bmag_mean,spearman,0.020125876782221018,216
5.0,all,pfss_midlat_abs_mean,density_mean,pearson,-0.048765081964908245,215
5.0,all,pfss_midlat_abs_mean,density_mean,spearman,-0.04448912072254824,215
5.0,all,pfss_midlat_abs_mean,pdyn_mean,pearson,0.0077703714353194765,215
5.0,all,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.06223164046463329,215
5.0,all,pfss_midlat_abs_mean,ma_mean,pearson,-0.01594818738649944,215
5.0,all,pfss_midlat_abs_mean,ma_mean,spearman,-0.05698036658697385,215
5.0,all,pfss_global_abs_mean,speed_mean,pearson,-0.08731906538987794,215
5.0,all,pfss_global_abs_mean,speed_mean,spearman,-0.04300581245297657,215
5.0,all,pfss_global_abs_mean,bmag_mean,pearson,-0.017908031979079066,216
5.0,all,pfss_global_abs_mean,bmag_mean,spearman,-0.0109932310418285,216
5.0,all,pfss_global_abs_mean,density_mean,pearson,-0.051417791671253585,215
5.0,all,pfss_global_abs_mean,density_mean,spearman,-0.03498394068922215,215
5.0,all,pfss_global_abs_mean,pdyn_mean,pearson,-0.032562794035913056,215
5.0,all,pfss_global_abs_mean,pdyn_mean,spearman,-0.06066434833007317,215
5.0,all,pfss_global_abs_mean,ma_mean,pearson,-0.028237959352421474,215
5.0,all,pfss_global_abs_mean,ma_mean,spearman,-0.039674949890120506,215
5.0,2281,pfss_equator_abs_mean,speed_mean,pearson,-0.27609960061091476,36
5.0,2281,pfss_equator_abs_mean,speed_mean,spearman,-0.43320463320463326,36
5.0,2281,pfss_equator_abs_mean,bmag_mean,pearson,0.07392869794017,36
5.0,2281,pfss_equator_abs_mean,bmag_mean,spearman,0.268983268983269,36
5.0,2281,pfss_equator_abs_mean,density_mean,pearson,-0.08569068345029306,36
5.0,2281,pfss_equator_abs_mean,density_mean,spearman,0.058944658944658945,36
5.0,2281,pfss_equator_abs_mean,pdyn_mean,pearson,-0.19948457873453368,36
5.0,2281,pfss_equator_abs_mean,pdyn_mean,spearman,-0.3073359073359074,36
5.0,2281,pfss_equator_abs_mean,ma_mean,pearson,-0.39131554239030847,36
5.0,2281,pfss_equator_abs_mean,ma_mean,spearman,-0.4388674388674389,36
5.0,2281,pfss_midlat_abs_mean,speed_mean,pearson,-0.275960449682489,36
5.0,2281,pfss_midlat_abs_mean,speed_mean,spearman,-0.4208494208494209,36
5.0,2281,pfss_midlat_abs_mean,bmag_mean,pearson,0.06273561047956677,36
5.0,2281,pfss_midlat_abs_mean,bmag_mean,spearman,0.23886743886743886,36
5.0,2281,pfss_midlat_abs_mean,density_mean,pearson,-0.07935454300130747,36
5.0,2281,pfss_midlat_abs_mean,density_mean,spearman,0.01621621621621622,36
5.0,2281,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.1941243605415084,36
5.0,2281,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.3621621621621622,36
5.0,2281,pfss_midlat_abs_mean,ma_mean,pearson,-0.366340805377075,36
5.0,2281,pfss_midlat_abs_mean,ma_mean,spearman,-0.41904761904761906,36
5.0,2281,pfss_global_abs_mean,speed_mean,pearson,-0.2353409703268255,36
5.0,2281,pfss_global_abs_mean,speed_mean,spearman,-0.2947232947232947,36
5.0,2281,pfss_global_abs_mean,bmag_mean,pearson,0.09725426058968402,36
5.0,2281,pfss_global_abs_mean,bmag_mean,spearman,0.2205920205920206,36
5.0,2281,pfss_global_abs_mean,density_mean,pearson,-0.03458207032298151,36
5.0,2281,pfss_global_abs_mean,density_mean,spearman,-0.015701415701415703,36
5.0,2281,pfss_global_abs_mean,pdyn_mean,pearson,-0.12367290476332839,36
5.0,2281,pfss_global_abs_mean,pdyn_mean,spearman,-0.3261261261261261,36
5.0,2281,pfss_global_abs_mean,ma_mean,pearson,-0.3204452505213735,36
5.0,2281,pfss_global_abs_mean,ma_mean,spearman,-0.35366795366795367,36
5.0,2283,pfss_equator_abs_mean,speed_mean,pearson,-0.02436787054833311,36
5.0,2283,pfss_equator_abs_mean,speed_mean,spearman,-0.07232947232947234,36
5.0,2283,pfss_equator_abs_mean,bmag_mean,pearson,-0.04402811976182317,36
5.0,2283,pfss_equator_abs_mean,bmag_mean,spearman,-0.03500643500643501,36
5.0,2283,pfss_equator_abs_mean,density_mean,pearson,-0.30977967816449853,36
5.0,2283,pfss_equator_abs_mean,density_mean,spearman,-0.3343629343629344,36
5.0,2283,pfss_equator_abs_mean,pdyn_mean,pearson,-0.3663355973970425,36
5.0,2283,pfss_equator_abs_mean,pdyn_mean,spearman,-0.36602316602316604,36
5.0,2283,pfss_equator_abs_mean,ma_mean,pearson,-0.2761660824567054,36
5.0,2283,pfss_equator_abs_mean,ma_mean,spearman,-0.20205920205920208,36
5.0,2283,pfss_midlat_abs_mean,speed_mean,pearson,-0.03625882529214535,36
5.0,2283,pfss_midlat_abs_mean,speed_mean,spearman,-0.030373230373230378,36
5.0,2283,pfss_midlat_abs_mean,bmag_mean,pearson,-0.0975131838957335,36
5.0,2283,pfss_midlat_abs_mean,bmag_mean,spearman,-0.11711711711711713,36
5.0,2283,pfss_midlat_abs_mean,density_mean,pearson,-0.3686578298402685,36
5.0,2283,pfss_midlat_abs_mean,density_mean,spearman,-0.427027027027027,36
5.0,2283,pfss_midlat_abs_mean,pdyn_mean,pearson,-0.4314353642749088,36
5.0,2283,pfss_midlat_abs_mean,pdyn_mean,spearman,-0.47799227799227806,36
5.0,2283,pfss_midlat_abs_mean,ma_mean,pearson,-0.28164264604259537,36
5.0,2283,pfss_midlat_abs_mean,ma_mean,spearman,-0.18790218790218793,36
5.0,2283,pfss_global_abs_mean,speed_mean,pearson,0.008597905580847725,36
5.0,2283,pfss_global_abs_mean,speed_mean,spearman,0.018532818532818532,36
5.0,2283,pfss_global_abs_mean,bmag_mean,pearson,-0.10922605795060283,36
5.0,2283,pfss_global_abs_mean,bmag_mean,spearman,-0.05585585585585586,36
5.0,2283,pfss_global_abs_mean,density_mean,pearson,-0.45220008515170435,36
5.0,2283,pfss_global_abs_mean,density_mean,spearman,-0.5222651222651222,36
5.0,2283,pfss_global_abs_mean,pdyn_mean,pearson,-0.5071887645929625,36
5.0,2283,pfss_global_abs_mean,pdyn_mean,spearman,-0.5549549549549551,36
5.0,2283,pfss_global_abs_mean,ma_mean,pearson,-0.3493038643132554,36
5.0,2283,pfss_global_abs_mean,ma_mean,spearman,-0.32895752895752894,36
5.0,2284,pfss_equator_abs_mean,speed_mean,pearson,0.016000939096243966,36
5.0,2284,pfss_equator_abs_mean,speed_mean,spearman,-0.05302445302445303,36
5.0,2284,pfss_equator_abs_mean,bmag_mean,pearson,0.3085711762498831,36
5.0,2284,pfss_equator_abs_mean,bmag_mean,spearman,0.30167310167310174,36
5.0,2284,pfss_equator_abs_mean,density_mean,pearson,0.2700407532348444,36
5.0,2284,pfss_equator_abs_mean,density_mean,spearman,0.13230373230373232,36
5.0,2284,pfss_equator_abs_mean,pdyn_mean,pearson,0.34799301972008817,36
5.0,2284,pfss_equator_abs_mean,pdyn_mean,spearman,0.05585585585585586,36
5.0,2284,pfss_equator_abs_mean,ma_mean,pearson,0.15903652213240962,36
5.0,2284,pfss_equator_abs_mean,ma_mean,spearman,-0.12123552123552124,36
5.0,2284,pfss_midlat_abs_mean,speed_mean,pearson,-0.07209496176235569,36
5.0,2284,pfss_midlat_abs_mean,speed_mean,spearman,-0.049163449163449176,36
5.0,2284,pfss_midlat_abs_mean,bmag_mean,pearson,0.32741301444257154,36
5.0,2284,pfss_midlat_abs_mean,bmag_mean,spearman,0.3886743886743887,36
5.0,2284,pfss_midlat_abs_mean,density_mean,pearson,0.3521150963224983,36
5.0,2284,pfss_midlat_abs_mean,density_mean,spearman,0.24401544401544406,36
5.0,2284,pfss_midlat_abs_mean,pdyn_mean,pearson,0.34472748496755284,36
5.0,2284,pfss_midlat_abs_mean,pdyn_mean,spearman,0.1052767052767053,36
5.0,2284,pfss_midlat_abs_mean,ma_mean,pearson,0.13391827687931104,36
5.0,2284,pfss_midlat_abs_mean,ma_mean,spearman,-0.23577863577863578,36
5.0,2284,pfss_global_abs_mean,speed_mean,pearson,-0.24581099000462617,36
5.0,2284,pfss_global_abs_mean,speed_mean,spearman,-0.07413127413127413,36
5.0,2284,pfss_global_abs_mean,bmag_mean,pearson,0.27589255399034796,36
5.0,2284,pfss_global_abs_mean,bmag_mean,spearman,0.3945945945945946,36
5.0,2284,pfss_global_abs_mean,density_mean,pearson,0.33750423275766056,36
5.0,2284,pfss_global_abs_mean,density_mean,spearman,0.3207207207207208,36
5.0,2284,pfss_global_abs_mean,pdyn_mean,pearson,0.2040327993022389,36
5.0,2284,pfss_global_abs_mean,pdyn_mean,spearman,0.1305019305019305,36
5.0,2284,pfss_global_abs_mean,ma_mean,pearson,-0.06365381916789103,36
5.0,2284,pfss_global_abs_mean,ma_mean,spearman,-0.2810810810810811,36
5.0,2286,pfss_equator_abs_mean,speed_mean,pearson,-0.2233835367589545,35
5.0,2286,pfss_equator_abs_mean,speed_mean,spearman,-0.18795518207282913,35
5.0,2286,pfss_equator_abs_mean,bmag_mean,pearson,-0.07964785081943719,36
